region_name,state_name,yearly_sunlight_kwh_kw_threshold_avg,yearly_sunlight_kwh_total,existing_installs_count,percent_covered,count_qualified,number_of_panels_total,estimated_max_panels
92595,California,1361.7,293483644.96419656,644.0,97.004664866192,11170.0,750852.0,215527.38853212644
92596,California,1361.7,232411530.38192123,564.0,96.16043880699348,8073.0,588584.0,170677.48430779262
92602,California,1251.2,148923546.15330806,215.0,99.26253687315634,5273.0,403100.0,119024.57333224748
92603,California,1251.2,175248226.7713561,206.0,99.11660777385158,5515.0,478626.0,140064.11986201734
92604,California,1251.2,201439747.46715692,248.0,99.79685119349924,7589.0,547502.0,160997.2406227277
92606,California,1251.2,231985576.09951788,122.0,99.52063359733222,4664.0,619965.0,185410.4668314561
92610,California,1251.2,125670787.65922856,200.0,98.90756302521008,3352.0,335131.0,100440.20752815582
92612,California,1251.2,168219675.73970327,79.0,99.20302013422818,4418.0,456590.0,134446.67178684723
92614,California,1251.2,276149602.0370851,73.0,99.6251629726206,5920.0,737373.0,220707.80213961407
92617,California,1251.2,67202944.20649415,67.0,99.2343934040047,1619.0,182413.0,53710.79300391157
92618,California,1251.2,488365297.2790584,686.0,98.64783291078112,7940.0,1302723.0,390317.5329915748
92620,California,1251.2,315593538.1588138,558.0,99.69148010442213,12366.0,856242.0,252232.68714738952
92624,California,1251.2,59262083.29740599,88.0,99.5006657789614,2753.0,165914.0,47364.19700879634
92625,California,1251.2,153173606.0970888,220.0,99.70532154619518,5379.0,419525.0,122421.3603717142
92626,California,1251.2,521359522.461011,656.0,99.62402874091404,11740.0,1417335.0,416687.5978748489
92627,California,1251.2,369787954.8337644,292.0,99.7508783136378,14577.0,1014514.0,295546.63909348176
92629,California,1251.2,213025832.19577032,345.0,99.67984102450872,8748.0,590107.0,170257.21882654278
92630,California,1251.2,450563530.65247786,1052.0,99.83229516051748,15493.0,1222007.0,360105.12360332307
92637,California,1251.2,168641656.68299556,63.0,98.36863194046936,3281.0,464997.0,134783.93277093634
92646,California,1251.2,444572408.9949218,1031.0,99.70647881310704,18386.0,1219767.0,355316.8230458134
92647,California,1251.2,486021845.6309389,725.0,99.64085917535742,14131.0,1310818.0,388444.569717822
92648,California,1251.2,279655516.2473451,365.0,99.64606990119452,12584.0,766347.0,223509.8435480699
92649,California,1251.2,356604279.4621216,444.0,99.34340708760568,10681.0,964926.0,285009.8141481151
92651,California,1251.2,204289696.16546023,444.0,99.10941475826972,10368.0,564070.0,163275.012919965
92653,California,1251.2,271605317.7203125,827.0,99.67173252279636,8000.0,739443.0,217075.86134935459
92655,California,1251.2,37937801.75818484,50.0,99.53751284686535,1807.0,102031.0,30321.13311875387
92656,California,1251.2,248533570.8379211,344.0,99.76752503576536,10812.0,679143.0,198636.1659510239
92657,California,1251.2,117482323.18347782,94.0,99.15730337078652,3748.0,323264.0,93895.71865687166
92660,California,1251.2,396509096.9980466,453.0,99.6285634692172,10311.0,1087601.0,316903.05066979426
92661,California,1251.2,25392856.142510988,9.0,99.73118279569891,1672.0,70150.0,20294.801904180775
92662,California,1251.2,15528478.864764404,4.0,99.87187700192185,1366.0,42553.0,12410.868657899939
92663,California,1251.2,161393315.31402588,96.0,99.59027588090686,6704.0,444527.0,128990.82106300021
92672,California,1251.6500034297485,276570322.06680304,330.0,96.97367270182804,10604.0,767731.0,220964.58379654863
92673,California,1251.2,235943619.97912607,804.0,98.27104810996563,9031.0,649758.0,188573.86507283093
92675,California,1251.2,319053328.2687319,600.0,98.40927473712593,10382.0,880394.0,254997.8646649072
92676,California,1251.2,3075353.3228698745,15.0,9.742441209406495,85.0,8336.0,2457.9230521658205
92677,California,1251.2,453514503.025134,955.0,99.73874707451152,17994.0,1244250.0,362463.63732827205
92679,California,1251.2,205411834.3961916,976.0,93.40920848422142,8722.0,555924.0,164171.8625289255
92683,California,1251.2,591964398.8400446,950.0,99.73702977357816,21638.0,1591088.0,473117.32643865456
92688,California,1251.2,248359338.66779184,543.0,99.84794728839331,9540.0,672368.0,198496.91389689245
92691,California,1251.2,442093968.1745424,1161.0,99.80416334227895,13614.0,1206256.0,353335.9720065077
92692,California,1251.2,339952438.40761137,911.0,99.70143035689487,14141.0,923867.0,271701.1176531421
92694,California,1251.2,133811276.7249879,899.0,93.1496062992126,5748.0,361297.0,106946.35288122433
92701,California,1251.2,188641655.9833986,106.0,99.57339232106176,5862.0,506802.0,150768.58694325335
92703,California,1251.2,234536795.9293089,160.0,99.27201704545456,10356.0,627760.0,187449.485237619
92704,California,1251.2,505085244.7747986,352.0,99.54569396892283,14508.0,1354275.0,403680.66238395026
92705,California,1251.2,649157179.0155083,1148.0,99.51318154583583,12869.0,1751547.0,518827.6686505021
92706,California,1251.2,163959189.29188225,249.0,99.71743430347556,6613.0,444599.0,131041.55154402353
92707,California,1251.2,277832120.1401061,204.0,99.58855432953058,10076.0,743256.0,222052.52568742493
92708,California,1251.2,522543610.9106444,833.0,99.77281100331574,16050.0,1412136.0,417633.96012679377
92780,California,1251.2,430590630.8560727,481.0,99.71136184728418,11058.0,1159841.0,344142.1282417461
92782,California,1251.2,161130338.6035766,192.0,99.60310301280894,5421.0,436674.0,128780.6414670529
92801,California,1251.2,389392276.8411803,254.0,99.46313872111972,9889.0,1051414.0,311215.05502012494
92802,California,1251.2,272236787.63987416,234.0,99.6566405713501,6969.0,735802.0,217580.55278122934
92804,California,1251.2,453521974.167371,382.0,99.14568636334218,14801.0,1228020.0,362469.6085097274
92805,California,1251.2,410119580.5321899,279.0,99.73496104730545,11730.0,1108809.0,327780.99467086786
92806,California,1251.2,487461172.520306,317.0,99.5899092829626,7828.0,1307053.0,389594.9268864338
92807,California,1251.2,404703775.71661335,537.0,99.39377965208224,11071.0,1102396.0,323452.50616737
92808,California,1251.2,141853137.60492554,219.0,99.71045964531308,5419.0,387269.0,113373.67135943538
92821,California,1251.2694210632076,451206793.9974791,364.0,99.13050890802148,11182.0,1220449.0,360599.2333881917
92823,California,1251.2,31234949.909832776,43.0,95.57142857142856,1299.0,85598.0,24963.994493152793
92831,California,1251.2,388477774.3361392,349.0,99.65066632164574,7362.0,1051350.0,310484.15468041814
92832,California,1251.2,155767026.1595216,141.0,99.6361832313544,5459.0,424466.0,124494.1065852954
92833,California,1251.1763292031003,369083661.0474733,393.0,99.76522147440916,12261.0,1003352.0,294989.32519171794
92835,California,1251.2,249702938.80504167,491.0,99.67824105107924,7232.0,688270.0,199570.76311144634
92840,California,1251.2,305171121.22935814,324.0,99.7578273655077,11140.0,821855.0,243902.75034315707
92841,California,1251.2,321085033.38155526,302.0,99.50782433114588,7573.0,860038.0,256621.66990213815
92843,California,1251.2,239271729.2941102,224.0,99.68069335157942,8288.0,640044.0,191233.79898825943
92844,California,1251.2,121534434.73587656,97.0,99.57953749124036,4103.0,326840.0,97134.29886179393
92845,California,1251.2,143136408.30030513,322.0,99.79416167664672,5317.0,388803.0,114399.3033090674
92860,California,1361.7,293867706.80993634,487.0,98.37510803802938,10279.0,763191.0,215809.43439078823
92861,California,1251.2,95892001.93577276,296.0,99.09987141020146,2254.0,263952.0,76640.02712258053
92865,California,1251.2,232772266.42940056,377.0,99.76198571914315,5707.0,628153.0,186039.21549664368
92866,California,1251.2,102838605.3206421,104.0,99.62488967343336,4146.0,278212.0,82191.97995575615
92867,California,1251.2,401788398.33067054,773.0,99.58302673534462,11921.0,1082625.0,321122.4411210602
92868,California,1251.2,196490725.31352532,102.0,99.67126890203814,4338.0,528907.0,157041.82010352088
92869,California,1251.2,289100964.3045716,796.0,99.20343685670814,10595.0,786857.0,231058.95484700418
92870,California,1251.2,385586018.3278624,920.0,99.66287399915718,13773.0,1048433.0,308172.96861242194
92879,California,1361.7,371323747.2365845,238.0,99.4357753680684,10839.0,958653.0,272691.30295702757
92880,California,1362.5103367709978,532284254.7675967,959.0,98.96979883966816,18030.0,1371730.0,390664.3791261451
92881,California,1361.7,269948453.3116515,565.0,99.40685413005272,8835.0,699767.0,198243.7051565334
92882,California,1361.7,406883400.2070925,611.0,99.34310565050788,15775.0,1061356.0,298805.46391062095
92883,California,1361.7,261493011.3587952,526.0,96.3999623032702,9993.0,670479.0,192034.2302701
92886,California,1251.2,463984878.19348127,806.0,99.586700388625,15737.0,1270323.0,370831.9039270151
92887,California,1251.2150430320407,183364863.5380432,445.0,99.63105303612606,6369.0,496985.0,146549.43972995988
93001,California,1309.85,195757541.20314327,151.0,87.66903313049357,9087.0,528256.0,149450.35019516989
93003,California,1309.85,505384940.52982825,436.0,99.09833387781772,14678.0,1358401.0,385834.210428544
93004,California,1309.85,216059228.74168703,268.0,99.42104665682824,8598.0,569844.0,164949.5963214773
93010,California,1309.85,461661251.288666,795.0,98.94466430604736,13877.0,1216660.0,352453.52619663783
93012,California,1309.85,448527796.98831177,485.0,97.25192114934848,11273.0,1172120.0,342426.840468994
93013,California,1317.4552214452217,157504393.7309631,111.0,93.62225295835256,5489.0,420505.0,119551.9902059244
93021,California,1309.85,332809555.5356995,502.0,96.10686352052024,10572.0,861069.0,254082.18920922207
93022,California,1309.85,51933880.84841309,141.0,95.8827634333566,2400.0,137789.0,39648.72378395472
93023,California,1309.85,179286599.89951187,611.0,91.21482498284144,7681.0,471357.0,136875.67271024306
93030,California,1309.85,425694109.900287,198.0,98.79518072289156,11624.0,1130993.0,324994.5489180341
93033,California,1309.85,390310744.7795655,120.0,97.32969681593302,14337.0,1042435.0,297981.2534103642
93035,California,1309.85,176522628.24020386,94.0,98.57504749841672,8690.0,477807.0,134765.5290607351
93036,California,1309.85,310754371.98118293,127.0,97.78670061698168,9570.0,824057.0,237244.2432195923
93041,California,1309.85,151804873.04414684,23.0,98.85099398139704,5148.0,411735.0,115894.85287944943
93060,California,1309.85,221707664.9002991,89.0,90.99908153893254,8191.0,575032.0,169261.87342084904
93063,California,1309.85,450906289.0154723,953.0,99.0322389123078,16113.0,1179300.0,344242.69115965365
93065,California,1309.85,651511056.4719602,1213.0,99.28234095749606,21028.0,1696739.0,497393.6377997177
93066,California,1309.85,41120061.0788269,48.0,81.66311300639659,1291.0,108492.0,31392.95421523602
93101,California,1317.5,158892640.01227418,93.0,98.25908858166925,6756.0,423388.0,120601.6242977413
93103,California,1317.5,128392564.83387443,131.0,97.40652346857595,5501.0,339488.0,97451.66211299767
93105,California,1317.5,181386201.3955506,239.0,91.08105009744354,7232.0,484447.0,137674.53616360578
93108,California,1317.5,144098487.90764162,246.0,94.69943737044714,5354.0,385751.0,109372.666343561
93109,California,1317.5,78549441.84503171,107.0,98.59778597785976,3762.0,210322.0,59620.06971159902
93110,California,1317.5,147119632.12866202,155.0,96.05104328332472,5093.0,392266.0,111665.75493636586
93111,California,1317.5,181168371.3892028,281.0,94.23723387225868,5706.0,481315.0,137509.2002954101
93117,California,1317.5,372305744.2686648,310.0,88.22503671071954,9129.0,984969.0,282585.00513750646
93202,California,1251.2,17964277.119122315,6.0,98.13829787234044,710.0,48361.0,14357.638362469881
93215,California,1255.2747063643828,300136065.3440551,9.0,83.2693488943489,10093.0,796181.0,239099.90683499936
93221,California,1242.7,126907162.93322144,82.0,67.5158358578904,4340.0,341101.0,102122.12354809804
93223,California,1242.7,48106609.77645262,10.0,90.78341013824884,2502.0,129325.0,38711.36217627153
93230,California,1251.2,613776781.5811762,188.0,79.19701071414954,20141.0,1637138.0,490550.49678802444
93235,California,1242.7,7235486.823846433,0.0,29.64996568291009,374.0,19530.0,5822.392229698587
93245,California,1251.2,6985513.864025877,2.0,2.830188679245283,332.0,18820.0,5583.051361913264
93247,California,1242.7,96027670.11090082,42.0,60.41501663234595,3345.0,257443.0,77273.41281958704
93250,California,1255.45,77120012.41024165,5.0,70.80952380952381,2707.0,203775.0,61428.1830500949
93257,California,1242.7,450931038.7824584,211.0,74.59071042299429,18088.0,1209079.0,362863.9565321143
93267,California,1242.7,20768431.76361694,2.0,34.633108826657214,773.0,55452.0,16712.345508664148
93274,California,1242.7,733335221.9581851,873.0,78.28554795517393,20943.0,1983184.0,590114.4459307839
93277,California,1242.7,586098297.3921566,678.0,97.32147849913324,16968.0,1597208.0,471632.974484716
93291,California,1242.7,739345548.7951655,1063.0,87.0003976933784,16927.0,1991317.0,594950.9525993124
93292,California,1242.7,356428755.3522766,367.0,75.73711595639247,11737.0,968866.0,286818.02152754215
93301,California,1255.45,163801785.50206304,49.0,97.47725392886684,4322.0,439965.0,130472.56800514797
93304,California,1255.45,304348507.633777,140.0,98.8256549232159,13399.0,821819.0,242421.84685473496
93305,California,1255.45,215492965.97706315,101.0,98.51042701092354,9890.0,582278.0,171645.9962380526
93306,California,1255.45,434646342.6240417,478.0,81.7051172505459,16676.0,1177058.0,346207.6089243233
93307,California,1255.45,563566598.5797176,225.0,83.46719956957841,20571.0,1506883.0,448896.0919030767
93308,California,1255.45,615723614.9135222,499.0,89.5457658068934,18298.0,1646967.0,490440.57104107866
93309,California,1255.45,512205118.0035217,570.0,98.78758486905916,15898.0,1399569.0,407985.2785881729
93311,California,1255.45,456670179.5741273,1093.0,86.68693009118542,14070.0,1235266.0,363750.1928186127
93312,California,1255.45,609997458.7136045,1657.0,96.99665749115218,19437.0,1643824.0,485879.532210446
93313,California,1255.45,455867040.7714962,406.0,82.82985074626866,13708.0,1218212.0,363110.4709637948
93314,California,1255.45,309888166.9206481,1055.0,69.0382876092855,8909.0,831131.0,246834.33583228968
93401,California,1325.15,298674920.4808899,119.0,89.32791728212703,10345.0,770851.0,225389.51853064928
93405,California,1325.15,192051958.8948241,94.0,89.38628158844766,6729.0,498502.0,144928.46764126632
93420,California,1325.15,265963086.52206424,359.0,80.26133849557522,10401.0,704763.0,200704.13652949795
93422,California,1325.15,197387217.07331547,94.0,65.62154865627684,8119.0,514327.0,148954.62179626114
93424,California,1325.15,4809058.780334471,0.0,98.63481228668942,240.0,12648.0,3629.0674869520208
93433,California,1325.15,103240830.01691282,90.0,98.30827067669172,4793.0,275107.0,77908.78769717603
93444,California,1325.15,132037821.15458976,148.0,61.9334135579623,5498.0,345353.0,99639.90578771441
93445,California,1325.15,45943469.985302776,40.0,98.13820264948085,2446.0,122486.0,34670.39201999983
93446,California,1325.15,395036214.0921508,156.0,55.27891854893908,11724.0,1009257.0,298106.79099886864
93449,California,1325.15,104225543.96120608,118.0,94.29613981179182,4574.0,276011.0,78651.88390839231
93454,California,1317.508696042358,326711329.0117067,158.0,86.05844494694729,9615.0,835624.0,247976.60159140453
93455,California,1317.5,532779440.24957925,412.0,93.87832220682704,14628.0,1362024.0,404386.6719161892
93458,California,1317.501216951418,312269851.09178466,146.0,95.1094422566169,10037.0,796029.0,237016.7458473774
93465,California,1325.15,65030209.57664183,63.0,52.16438356164384,2439.0,168212.0,49073.847924115624
93534,California,1405.05,320584508.71110845,0.0,94.92135207496652,10631.0,777734.0,228165.90776919574
93535,California,1405.05,413593623.47385895,0.0,80.39798179846277,16567.0,998205.0,294362.2102230234
93536,California,1405.05,566319083.3530334,0.0,85.58129826758505,19969.0,1368432.0,403059.73691543605
93543,California,1405.05,14174669.423583986,0.0,15.436696005416383,668.0,34116.0,10088.373668968354
93550,California,1405.05,490824383.6346132,0.0,95.53521198793024,18096.0,1182788.0,349328.76668774296
93551,California,1405.05,477639477.7984257,0.0,89.91641952008628,16275.0,1158674.0,339944.82601930585
93552,California,1405.05,242492730.21482545,0.0,96.2956033676333,10083.0,577228.0,172586.54867430017
93611,California,1235.9,366723810.908307,1424.0,79.63690207944377,12230.0,1012934.0,296726.1193529468
93612,California,1235.9,356559122.3270506,433.0,98.39237868413218,9631.0,977242.0,288501.5958629748
93616,California,1235.9,29780396.60170289,5.0,62.0722433460076,579.0,80602.0,24096.12153224605
93618,California,1242.6801434426234,192249938.5442503,67.0,75.6318922611496,6957.0,514576.0,154705.89077866505
93619,California,1235.9,257688614.5496766,921.0,45.22830796578158,7785.0,707209.0,208502.80326051993
93625,California,1235.9,69284214.18043825,32.0,63.042186571598336,1990.0,187933.0,56059.72504283376
93631,California,1236.8126733488953,150084544.3417359,98.0,70.11830386813772,4692.0,403247.0,121347.83833945903
93635,California,1235.05,193845514.52956524,74.0,76.2367550786259,10292.0,531052.0,156953.5763973647
93636,California,1243.4882771713344,25743471.32756348,29.0,9.92309967465247,620.0,70998.0,20702.62486601344
93637,California,1243.55,377741559.70455295,98.0,72.28617840242956,9773.0,1013582.0,303760.6527317381
93638,California,1243.55,237879598.14393315,41.0,71.52669160149608,9390.0,642448.0,191290.73872697772
93646,California,1235.9,5231.421496582031,0.0,0.0359841669665347,1.0,16.0,4.2328841302549
93648,California,1235.9,87432759.97553104,6.0,84.16179337231969,3156.0,237117.0,70744.20258559029
93650,California,1235.9,37471278.15584108,11.0,92.83930058284764,1015.0,102027.0,30319.021082483276
93654,California,1236.025182173812,209772434.4935487,86.0,70.1953613704167,6845.0,571563.0,169715.3403659782
93657,California,1235.9,229841069.50866088,64.0,58.02418246771091,7848.0,626723.0,185970.60402027742
93662,California,1235.9,182668588.34773555,62.0,70.06104328523863,6744.0,491489.0,147802.078119375
93673,California,1242.7,229607.9347473145,0.0,27.17391304347826,15.0,618.0,184.76537760305342
93701,California,1235.9,72078778.10030521,36.0,97.2093023255814,2865.0,196964.0,58320.88202953735
93702,California,1235.9,234713873.8536805,79.0,98.38576158940396,10639.0,646562.0,189913.32134774697
93703,California,1235.9,243179993.1582154,125.0,98.75215146299485,8620.0,666946.0,196763.48665605258
93704,California,1235.9,269027763.98065186,347.0,98.84222919937206,9271.0,748551.0,217677.61467809032
93705,California,1235.9,239494070.7943663,258.0,99.20462762111352,9389.0,660266.0,193781.10752841353
93706,California,1235.9,401167120.8120546,212.0,72.76194048512129,10539.0,1081708.0,324595.12971280405
93710,California,1235.9,318359818.65344864,694.0,98.88622754491018,8039.0,877320.0,257593.5097123138
93711,California,1235.9,491459085.9044373,1163.0,98.96068685042928,12892.0,1371611.0,397652.79221978906
93720,California,1235.9242541049275,458428197.4202455,1257.0,98.46325605831748,14721.0,1268380.0,370919.33093605743
93721,California,1235.9,157102291.83479014,23.0,95.06866416978777,1389.0,423769.0,127115.6985474473
93722,California,1235.9,743791853.4927181,1044.0,96.48326715825296,23281.0,2027247.0,601822.0353529558
93723,California,1235.9,66814407.72023928,161.0,43.11060777651944,2172.0,182037.0,54061.3380696167
93725,California,1235.9,488222411.0395443,135.0,64.09224730127576,5953.0,1304958.0,395033.9113516824
93726,California,1235.9,327685940.70911264,338.0,98.8872762457668,10003.0,902013.0,265139.52642536827
93727,California,1235.9,724603217.3572329,1530.0,94.137520818463,19044.0,1983909.0,586295.9926832534
93728,California,1235.9,117511891.31087044,43.0,98.681162003208,5156.0,319462.0,95082.03844232578
93730,California,1235.9,123416548.49572743,748.0,94.09100711667026,4307.0,342148.0,99859.65571302485
93737,California,1235.9,6368626.159722896,7.0,9.299564701226751,218.0,17697.0,5153.027073163602
93901,California,1228.25,387892488.4696227,60.0,98.82366509053166,8284.0,1067588.0,315809.06856879516
93905,California,1228.25,243645093.06026003,32.0,96.34823254455156,9580.0,670208.0,198367.6719399634
93906,California,1228.25,329373480.9925171,64.0,98.90365207289624,13312.0,919677.0,268164.8532403966
93907,California,1228.25,99893055.84412238,11.0,34.99142367066895,2874.0,279097.0,81329.57935609393
93908,California,1228.25,64645516.09758303,20.0,32.142350772720825,2116.0,178203.0,52632.21339107106
93923,California,1228.25,109078627.9513672,121.0,84.36746115989578,5724.0,316687.0,88808.16442203721
93924,California,1228.25,3567843.0316162114,1.0,5.024711696869852,146.0,9869.0,2904.818263070394
93933,California,1228.25,177084981.5939759,60.0,94.7323824318599,6419.0,502380.0,144176.6591442914
93940,California,1228.25,220865673.55952144,116.0,93.68107824260458,8801.0,641933.0,179821.4317602454
93950,California,1228.25,67838791.94812626,44.0,98.27459076832324,4723.0,201747.0,55232.07160441788
93953,California,1228.25,32164822.96892091,48.0,97.4770642201835,1958.0,96442.0,26187.521244796182
93955,California,1228.25,219392305.2870758,65.0,98.78187261278002,9021.0,627126.0,178621.86467500572
94002,California,1216.35,181641455.0637939,338.0,99.2506901538057,7122.0,514893.0,149333.2141766711
94005,California,1216.35,75582211.33083494,88.0,95.1233505450373,1327.0,221929.0,62138.53852167135
94010,California,1216.35,341546343.4231447,797.0,98.73745056282324,11918.0,980759.0,280796.10590960225
94014,California,1216.35,128790664.22738644,39.0,98.54215918045703,8409.0,389948.0,105882.89902362516
94015,California,1216.35,177584228.2368164,108.0,99.42729639271104,12371.0,536988.0,145997.63903219995
94018,California,1216.35,245334.7445251465,0.0,100.0,10.0,736.0,201.69749210765528
94019,California,1216.35,104289004.36292715,121.0,87.35135135135135,5683.0,311912.0,85739.30559701333
94022,California,1247.8,196240797.34393927,834.0,96.02377807133422,6693.0,549725.0,157269.43207560448
94024,California,1247.8,193726282.065564,1179.0,98.38320463320464,7623.0,543941.0,155254.2731732361
94025,California,1216.371808905841,323107622.7064209,564.0,98.49719212212293,10910.0,914410.0,265632.2847510457
94027,California,1216.35,76666078.85319215,260.0,93.90550740844284,2855.0,222048.0,63029.62046548457
94028,California,1216.4898384123194,72120743.55313109,292.0,84.63704630788486,2180.0,206630.0,59285.93998553923
94030,California,1216.35,133589501.38926992,88.0,99.57840116750444,5946.0,388176.0,109828.17559852832
94037,California,1216.35,9117306.368627926,13.0,87.40458015267176,699.0,27692.0,7495.627384081824
94038,California,1216.35,12886350.490112314,32.0,89.97940974605353,1001.0,38839.0,10594.278365694343
94040,California,1247.8,201592695.64475703,633.0,98.943715104874,6152.0,558194.0,161558.49947488142
94041,California,1247.8,81389667.19982308,164.0,99.05200433369448,3174.0,226817.0,65226.53245698276
94043,California,1247.8,311511378.75093377,241.0,97.79116465863454,6520.0,862436.0,249648.4843331734
94044,California,1216.35,161796716.6188538,285.0,99.365234375,10843.0,488238.0,133018.2238819861
94061,California,1216.35,206441640.9096925,395.0,99.01239756251312,8902.0,583147.0,169722.23530208616
94062,California,1216.35,185476960.33280635,719.0,88.04997284084736,8346.0,528925.0,152486.50498031516
94063,California,1216.35,220432043.14210823,75.0,96.88621036016644,6002.0,606883.0,181224.18970042196
94065,California,1216.35,90936315.37218624,62.0,99.0828804347826,2861.0,253141.0,74761.63552611193
94066,California,1216.35,189100629.8154968,265.0,99.41027801179445,10068.0,560987.0,155465.6388502461
94070,California,1216.35,285216199.9980468,566.0,99.2023065833734,9713.0,799688.0,234485.30439268865
94080,California,1216.35,474880760.7314146,295.0,99.1940819149576,15657.0,1397440.0,390414.56877659773
94085,California,1247.8,201631278.6721008,136.0,98.75942593043057,3902.0,555502.0,161589.42031743936
94086,California,1247.8,295542871.7880127,365.0,99.20869257115862,8040.0,813128.0,236851.15546402684
94087,California,1247.8,402026530.4542053,1224.0,99.21480650588894,13880.0,1109148.0,322188.27572864667
94089,California,1247.8,255161262.34219968,52.0,98.55122456019318,5476.0,698713.0,204488.9103559863
94102,California,1126.25,41890793.62429809,21.0,95.0726468730259,1258.0,128337.0,37194.933295714174
94103,California,1126.25,119798339.94791862,37.0,97.3741794310722,2358.0,359146.0,106369.22525897325
94104,California,1126.25,2965997.363415529,0.0,94.11764705882354,56.0,9551.0,2633.5159719560747
94105,California,1126.25,25209919.23013611,4.0,91.52542372881356,234.0,78223.0,22383.946042296215
94107,California,1126.25,128369031.9381775,31.0,97.41789922286289,3305.0,377906.0,113979.16265320976
94108,California,1126.25,16765862.501269529,3.0,97.37945492662472,668.0,51994.0,14886.448391804242
94109,California,1126.25,76421618.78076781,34.0,96.86346863468634,3155.0,231769.0,67854.933434644
94110,California,1126.25,141142459.73145744,68.0,98.6958219445529,11006.0,421823.0,125320.71896244834
94111,California,1126.25,24564813.47667237,5.0,94.73684210526316,242.0,73514.0,21811.155140219642
94112,California,1126.3018497204869,140875319.20573738,102.0,99.27876734783084,15015.0,428613.0,125077.76600091552
94114,California,1126.25,67830874.07102053,32.0,98.16559246405552,6231.0,208346.0,60227.19118403598
94115,California,1126.25,67386715.0534851,53.0,98.72705018359854,3521.0,204636.0,59832.821357145476
94116,California,1126.25,100112695.4120666,64.0,99.37739810323608,10949.0,304913.0,88890.29559339986
94117,California,1126.25,65275566.23522952,32.0,99.00752908966462,4902.0,199566.0,57958.32740086972
94118,California,1126.25,87283489.75104362,60.0,99.09172316745554,6938.0,263675.0,77499.21398538834
94121,California,1126.25,90618751.8224609,41.0,99.48453608247422,8345.0,273695.0,80460.60095224054
94122,California,1126.25,107445389.0586242,22.0,99.11655937542804,11407.0,326367.0,95401.01137280728
94123,California,1126.25,56307159.00528562,20.0,98.75300809450886,3849.0,168937.0,49995.25771834461
94124,California,1126.25,262764314.77457884,90.0,98.53193051137754,6995.0,761999.0,233309.0475245983
94127,California,1126.25,65885246.86434324,196.0,99.51690821256038,6255.0,203507.0,58499.664252469025
94129,California,1126.25,25568043.431140143,7.0,96.80111265646732,594.0,78877.0,22701.92535506339
94130,California,1126.25,36136241.59977416,2.0,92.91338582677166,335.0,103912.0,32085.45314075397
94131,California,1126.25,75220577.83090205,91.0,98.99631558887054,6522.0,232760.0,66788.52637593968
94132,California,1126.25,80132395.72992553,61.0,99.14802981895632,4849.0,247554.0,71149.74093667083
94133,California,1126.25,61268541.29363404,21.0,97.4493132766514,2375.0,181342.0,54400.480615879285
94134,California,1126.25,82236654.19064946,72.0,99.38996836873024,7468.0,243767.0,73018.1169284346
94158,California,1126.25,22738685.219683822,4.0,84.71337579617834,103.0,66616.0,20189.731604602726
94301,California,1247.8,72413788.23870234,174.0,97.168458781362,4205.0,204523.0,58033.16896834617
94303,California,1233.2098840445271,244155211.56148657,401.0,98.2815598149372,9669.0,682147.0,197983.50201405855
94304,California,1247.7809624697347,91218172.3395996,45.0,86.99788583509513,711.0,251468.0,73104.31484629428
94305,California,1247.794850171934,72739990.01812121,76.0,97.10827168796234,1207.0,203266.0,58294.83108389039
94306,California,1247.8,166353119.4161315,333.0,98.4114783499872,6802.0,466229.0,133317.13368819642
94401,California,1216.35,143013097.6030212,110.0,98.88748063653009,6148.0,401045.0,117575.61360054361
94402,California,1216.35,163025504.26574713,429.0,99.19375157470397,7219.0,464658.0,134028.44926686163
94403,California,1216.35,269452253.4639282,327.0,99.2933537051184,10010.0,760353.0,221525.2628469834
94404,California,1216.35,247633407.2200744,291.0,98.98817345597898,7359.0,692393.0,203587.29577841444
94501,California,1229.95,374336107.2474672,169.0,98.68206433091927,13872.0,1054525.0,304350.6705536544
94502,California,1229.95,99056217.21569207,38.0,99.64589235127478,4010.0,277685.0,80536.78378445633
94503,California,1201.9470676790152,246676757.33834228,288.0,93.22878499193904,6147.0,688756.0,205230.9656320226
94505,California,1232.5,159427729.49163815,241.0,93.2976306394028,5594.0,436483.0,129353.12737658268
94506,California,1232.5,170509266.3667327,884.0,84.01644157369348,6942.0,480472.0,138344.23234623342
94507,California,1232.5,142030617.681604,1003.0,97.48549323017409,5342.0,408455.0,115237.8236767578
94508,California,1201.9,12073303.824554438,4.0,42.18266253869969,362.0,34657.0,10045.181649516962
94509,California,1232.5,508059791.8686095,686.0,98.4877975744872,19083.0,1413818.0,412218.8980678373
94510,California,1224.85,343962588.6526977,601.0,98.28273535725238,9312.0,955895.0,280820.17279887147
94513,California,1232.5,519590253.3370299,1466.0,83.08406395048995,18813.0,1420791.0,421574.2420584421
94514,California,1232.5,268060.9203918457,0.0,1.3626834381551365,8.0,777.0,217.49364737675106
94515,California,1201.8865782409594,43891172.0234375,80.0,63.38896020539153,1834.0,125413.0,36518.56407921215
94517,California,1232.5,101477148.04025874,415.0,84.35549817086292,3848.0,286343.0,82334.40003266429
94518,California,1232.5,205938609.902704,423.0,98.88973000252334,7484.0,581874.0,167090.1500224779
94519,California,1232.5,138012620.9942749,165.0,98.88318744340476,6194.0,391119.0,111977.78579657194
