zip,avg_payback_period,avg_needed_incentives,prop_adopt_1_years_-5500_incentive,prop_adopt_2_years_-5500_incentive,prop_adopt_3_years_-5500_incentive,prop_adopt_4_years_-5500_incentive,prop_adopt_5_years_-5500_incentive
85007,13.238590576797817,11425.851200449908,0.0,0.024,0.94,0.99,0.998
85008,13.21473817116157,11569.744834306386,0.0,0.008,0.956,0.997,0.999
85009,13.240689148197692,11486.731110050965,0.0,0.021,0.951,0.994,1.0
85012,13.219135749598339,11299.176192590845,0.0,0.037,0.896,0.997,1.0
85013,13.22363865462635,11504.777766383533,0.0,0.009,0.946,0.997,0.999
85014,13.220653012660861,11520.636956235476,0.0,0.015,0.947,0.992,0.998
85015,13.2251980603405,11506.80129896998,0.0,0.02,0.936,0.995,0.998
85016,13.224929094637224,11368.642097692453,0.0,0.036,0.919,0.997,1.001
85017,13.243260190596041,11469.246881633193,0.0,0.025,0.948,0.995,1.0
85018,13.238123371727246,11216.501184247163,0.0,0.043,0.905,0.988,1.001
85019,14.093730644054588,11874.059098766564,0.0,0.015,0.834,0.993,0.999
85020,13.212490578438985,11478.084030303393,0.0,0.018,0.939,0.997,1.0
85021,13.223241604521686,11492.378663658306,0.0,0.019,0.944,0.995,0.999
85022,13.215614139730272,11468.614984415206,0.0,0.021,0.939,0.995,1.001
85023,13.208788606160955,11562.98448280397,0.0,0.004,0.956,0.998,0.999
85024,13.21393286173917,11505.014636736843,0.0,0.01,0.936,0.996,0.999
85027,13.225631933720582,11493.904330859556,0.0,0.021,0.938,0.996,0.999
85028,13.213965690412671,11348.593173169613,0.0,0.035,0.915,0.999,1.0
85029,13.237722314603783,11507.015043261945,0.0,0.021,0.955,0.994,1.0
85031,14.082260830410702,11935.049652615584,0.0,0.008,0.817,0.996,1.0
85032,13.22218618597511,11482.741862326686,0.0,0.016,0.948,0.995,1.0
85033,14.089282607679362,11903.471874373901,0.0,0.01,0.835,0.994,1.0
85034,13.285317648798646,11268.978970981836,0.0,0.048,0.914,0.985,0.997
85035,14.075668315079255,11944.404708268226,0.0,0.006,0.828,0.997,1.0
85037,13.224124178445866,11515.158938376555,0.0,0.022,0.958,0.998,1.001
85040,14.103693053118349,11842.049834749978,0.0,0.016,0.805,0.994,0.999
85041,14.086357029741276,11842.377615639569,0.0,0.014,0.805,0.994,1.001
85042,14.07011642666022,11858.949194148276,0.0,0.004,0.787,0.995,0.999
85043,14.080319736347256,11889.69645549047,0.0,0.009,0.813,0.992,0.998
85044,14.075205424117955,11873.82195967906,0.0,0.001,0.782,0.995,0.999
85045,14.073634060139822,11606.762230054586,0.0,0.018,0.75,0.991,1.0
85048,14.079736852147185,11720.68368076521,0.0,0.011,0.78,0.994,1.003
85050,13.200208207605739,11347.185636592223,0.0,0.021,0.908,1.001,1.001
85051,14.088772819444587,11888.004181789462,0.0,0.016,0.816,0.998,1.0
85053,13.233908123540738,11492.674973037927,0.0,0.023,0.955,0.998,1.002
85054,13.235861179994727,11406.583934585395,0.0,0.03,0.916,0.996,1.002
85083,13.206989130895344,11298.344439455523,0.0,0.036,0.884,0.997,1.001
85085,13.20714314551583,11376.694746933716,0.0,0.025,0.923,0.998,1.0
85118,13.18088504135227,11527.244095160708,0.0,0.013,0.953,0.997,0.999
85119,14.046890398726298,11890.946636494175,0.0,0.007,0.816,0.997,1.0
85120,14.064735572984853,11859.251659763131,0.0,0.016,0.825,0.994,1.0
85132,13.203965610644483,11467.442717041758,0.0,0.016,0.954,0.997,1.001
85140,14.034990529644912,11841.230878433036,0.0,0.005,0.789,0.997,1.0
85142,14.068207698592685,11757.846360585625,0.0,0.022,0.771,0.995,0.999
85143,14.03740499575231,11919.840480560977,0.0,0.006,0.8,1.0,1.0
85201,14.079107200178848,11898.616738110015,0.0,0.015,0.815,0.994,0.998
85202,14.085868698993513,11882.894263575778,0.0,0.011,0.81,0.999,1.002
85203,14.081172767656069,11882.895578698099,0.0,0.007,0.806,0.995,1.0
85204,14.087206572563794,11871.235673653391,0.0,0.017,0.815,0.994,1.001
85205,14.081165908906685,11862.579144642119,0.0,0.014,0.813,0.993,1.0
85206,14.078609319164453,11911.860197816568,0.0,0.012,0.806,0.996,1.0
85207,14.084909940604184,11746.02837746544,0.0,0.01,0.775,0.993,1.001
85208,14.073519982652451,11934.414598370035,0.0,0.007,0.807,0.995,0.998
85209,14.077881754290571,11897.015259242073,0.0,0.004,0.816,0.997,1.001
85210,14.083325832948503,11862.760517483994,0.0,0.011,0.812,0.994,1.0
85212,14.060749829384003,11798.548426760275,0.0,0.009,0.771,0.997,1.0
85213,14.0733539068893,11799.6216091189,0.0,0.017,0.794,0.995,1.002
85215,13.218277661581151,11403.088696139053,0.0,0.026,0.925,0.996,1.0
85224,14.06847862757944,11875.73029123541,0.0,0.014,0.809,0.998,1.0
85225,14.078440152062916,11855.79128885361,0.0,0.014,0.795,0.995,1.0
85226,14.06336757364792,11820.854897262656,0.0,0.003,0.771,0.995,1.0
85233,14.074090246283042,11826.988669457372,0.0,0.009,0.781,0.993,1.0
85234,14.075911866071538,11759.136184735757,0.0,0.014,0.774,0.992,1.0
85248,13.229454952169664,11398.552849680518,0.0,0.019,0.926,0.996,1.001
85249,14.069902973708812,11617.750549552095,0.0,0.009,0.746,0.992,1.002
85250,13.22550331635388,11417.226685633772,0.0,0.023,0.918,0.994,1.0
85251,13.219274402577685,11423.663041595446,0.0,0.018,0.924,0.993,0.997
85253,13.219634895625658,11063.66371016233,0.0,0.044,0.855,0.991,1.002
85254,13.218511751310961,11311.452520412362,0.0,0.036,0.903,0.999,1.001
85255,13.214565594245576,11220.73660655259,0.0,0.032,0.864,0.991,0.999
85256,13.271729851617382,11332.489773854682,0.0,0.044,0.917,0.986,0.998
85257,13.225738592342646,11480.29324323788,0.0,0.008,0.938,0.995,1.001
85258,13.229571047529273,11217.990710783624,0.0,0.043,0.9,0.995,1.001
85259,13.204501469976414,11263.297047249844,0.0,0.019,0.876,0.995,0.999
85260,13.214358873483883,11348.36463534924,0.0,0.022,0.906,0.992,0.997
85262,13.215793231755272,11129.467176803246,0.0,0.029,0.848,0.992,1.0
85266,13.223148691381112,11158.31116036924,0.0,0.041,0.859,0.993,0.997
85268,14.074642861621673,11725.888067363696,0.0,0.01,0.785,0.993,1.002
85281,13.258521848811592,11400.529968510144,0.0,0.033,0.941,0.995,1.001
85282,14.085145725308536,11829.890469783151,0.0,0.016,0.803,0.991,0.999
85283,14.088841895116225,11830.742944058315,0.0,0.01,0.802,0.992,0.999
85284,14.063615650977685,11647.633614390163,0.0,0.021,0.742,0.993,1.001
85286,14.064506271729638,11704.945253539103,0.0,0.015,0.771,0.991,0.999
85295,14.071050596715814,11720.916828725063,0.0,0.021,0.777,0.995,1.0
85296,14.072688101101225,11753.401637087238,0.0,0.015,0.775,0.992,1.0
85297,14.064884238906146,11758.053723044586,0.0,0.013,0.776,0.997,1.001
85298,14.063411431896716,11657.751789546344,0.0,0.002,0.767,0.99,0.999
85301,14.112858642737262,11852.499717001667,0.0,0.018,0.828,0.992,1.001
85302,14.094529666791399,11832.260790365828,0.0,0.017,0.812,0.992,0.999
85303,14.065996808700733,11942.960658182801,0.0,0.004,0.815,0.997,1.0
85304,13.221265219015246,11484.398694660214,0.0,0.015,0.944,0.998,1.001
85305,13.200670917589571,11561.598182686255,0.0,0.01,0.951,1.001,1.001
85306,13.221325811702693,11538.41580982123,0.0,0.01,0.955,0.995,1.0
85307,13.202666028085199,11621.107325700574,0.0,0.003,0.965,1.001,1.001
85308,13.229865119024252,11447.274275474485,0.0,0.024,0.933,0.994,1.001
85310,13.201000777695764,11383.360259260973,0.0,0.023,0.908,1.0,1.0
85323,13.216851528715765,11547.137703606819,0.0,0.017,0.955,1.0,1.002
85326,13.205755282827598,11587.974074912476,0.0,0.004,0.96,1.0,1.001
85329,13.255599470979716,11445.395075851016,0.0,0.031,0.946,0.991,1.0
85331,13.209003468698176,11304.645715512675,0.0,0.02,0.894,0.997,1.002
85335,13.220362139824363,11571.161547133648,0.0,0.009,0.961,0.997,1.0
85338,13.211681541942486,11534.864543509215,0.0,0.01,0.944,1.0,1.002
85339,13.21860065969673,11478.397787478138,0.0,0.02,0.939,0.996,0.998
85340,13.210473758931029,11473.097090880252,0.0,0.008,0.931,0.993,0.999
85345,13.228809047393897,11565.30751289661,0.0,0.007,0.957,0.996,1.0
85350,13.223732154974902,11496.021419948667,0.0,0.018,0.945,0.994,1.0
85351,13.239880819740614,11479.107742882876,0.0,0.026,0.959,0.993,1.0
85353,13.212986737110455,11564.391780988622,0.0,0.011,0.947,0.999,1.0
85355,13.212950904845526,11480.576964333664,0.0,0.011,0.929,0.998,1.001
85363,13.220740676350095,11536.932721714638,0.0,0.014,0.961,0.997,1.002
85364,13.219752491411448,11520.14105983347,0.0,0.008,0.953,0.995,1.0
85365,13.225879611844281,11474.263830884636,0.0,0.02,0.93,0.998,1.001
85367,13.219976405438171,11506.043735712465,0.0,0.019,0.954,0.996,1.0
85373,13.228923152056414,11475.27853547357,0.0,0.025,0.952,0.996,1.0
85374,13.227278068807607,11514.553855243214,0.0,0.016,0.951,0.996,1.0
85375,13.221434884842099,11509.079764352795,0.0,0.023,0.946,0.994,0.998
85377,13.254546925782503,11224.742880052057,0.0,0.047,0.892,0.991,0.999
85378,13.228418068991832,11556.79686029461,0.0,0.007,0.948,0.995,1.0
85379,13.202612327195151,11520.982591937907,0.0,0.016,0.952,0.999,1.0
85381,13.224007065862244,11495.08352056585,0.0,0.013,0.938,0.997,0.999
85382,13.213812054983258,11499.521195462687,0.0,0.019,0.94,0.994,0.999
85383,13.218325722137772,11315.024697645464,0.0,0.028,0.888,0.998,1.0
85387,13.211174216295586,11556.048798755983,0.0,0.004,0.962,0.997,1.001
85388,13.217233561687022,11509.097711638338,0.0,0.01,0.945,0.998,1.0
85392,13.217735834864595,11522.690289962013,0.0,0.013,0.961,0.997,1.0
85395,13.211824457375068,11376.056018210176,0.0,0.025,0.915,0.999,1.0
85396,13.210330807202094,11476.36763992561,0.0,0.017,0.919,1.0,1.002
85607,12.714946989118529,11183.736870510316,0.0,0.028,0.965,0.99,0.999
85621,14.87002229630325,12131.723499929765,0.0,0.012,0.587,0.99,0.998
85626,12.761722545809562,10868.726935362098,0.0,0.077,0.916,0.987,1.0
85648,14.84362446288227,12194.334370138473,0.0,0.003,0.594,0.992,0.998
85658,13.058929316539757,11342.13741612175,0.0,0.03,0.942,0.999,1.0
85701,13.242823406925327,11293.162369524385,0.0,0.042,0.915,0.992,1.0
85704,13.18632724280853,11467.955988282069,0.0,0.011,0.947,0.995,1.001
85705,13.223226636684108,11459.515520733345,0.0,0.025,0.93,0.996,0.999
85706,13.206387562192917,11474.35699710726,0.0,0.021,0.95,0.996,1.002
85708,13.187360276029397,11578.003094076414,0.0,0.01,0.976,0.997,1.001
85710,13.190575501230123,11544.086127912053,0.0,0.011,0.967,0.997,0.999
85711,13.197260897851644,11481.964896064428,0.0,0.015,0.942,0.994,1.0
85712,13.204481683134892,11489.591966060145,0.0,0.015,0.951,0.994,0.999
85713,13.21714061484505,11452.108851288203,0.0,0.026,0.957,0.993,1.001
85714,13.209112050131502,11473.749449160783,0.0,0.024,0.948,0.991,0.999
85715,13.197868694053492,11475.4315542481,0.0,0.024,0.937,0.996,1.001
85716,13.207044756296836,11447.099254108392,0.0,0.023,0.948,0.993,1.0
85718,13.183843432852505,11269.891433437297,0.0,0.033,0.903,1.0,1.001
85719,13.2318093501821,11382.247573078108,0.0,0.037,0.92,0.994,0.999
85730,13.194448462357638,11552.441822608876,0.0,0.013,0.962,0.996,0.999
85735,13.194092102074183,11526.148787161717,0.0,0.016,0.95,0.995,0.999
85736,13.950590965324169,11789.485725926994,0.0,0.018,0.846,0.993,1.0
85737,13.184930118498734,11412.590727328476,0.0,0.033,0.919,0.997,0.999
85739,13.060249632854187,11382.597996277938,0.0,0.019,0.936,0.999,1.001
85741,13.180792526570336,11546.164711948875,0.0,0.014,0.948,0.998,1.0
85742,13.184735697102715,11444.674231713912,0.0,0.021,0.931,0.998,1.001
85743,13.188686408630742,11508.49023000158,0.0,0.013,0.947,0.998,1.0
85745,13.216359316246113,11421.262781579215,0.0,0.025,0.938,0.989,0.999
85746,13.199525912279855,11526.239236192483,0.0,0.013,0.954,0.996,0.999
85747,13.185967929132188,11482.610102162567,0.0,0.015,0.943,1.001,1.001
85748,13.180931280084865,11469.675781491163,0.0,0.02,0.939,0.997,1.0
85749,13.063300111362429,11314.194504398114,0.0,0.027,0.928,0.994,0.999
85750,13.199215362169873,11262.270831417114,0.0,0.033,0.904,0.992,1.0
85755,13.183972222948952,11409.703939524146,0.0,0.024,0.917,0.998,1.001
85756,13.180888082905389,11571.37713480284,0.0,0.004,0.966,0.997,1.0
85757,13.197063244700486,11476.682429845847,0.0,0.021,0.941,0.994,0.998
85901,12.993044665870158,11486.397964632948,0.0,0.009,0.971,0.995,0.998
85929,12.988719332289275,11456.432467798477,0.0,0.009,0.963,0.996,0.999
86001,13.035525537627974,11286.457590502521,0.0,0.036,0.94,0.993,1.0
86004,12.9989786632673,11318.732916177272,0.0,0.021,0.953,0.993,1.0
86005,12.993963702994902,11439.340959014378,0.0,0.011,0.954,0.999,1.0
86011,13.075554028021651,11162.015089456443,0.0,0.05,0.925,0.985,1.0
86040,13.833806049051175,11815.494301485058,0.0,0.008,0.838,0.998,1.0
86301,12.941540864053405,11356.20527979315,0.0,0.021,0.967,0.997,1.0
86303,12.943306317788364,11322.350273067817,0.0,0.021,0.955,0.996,1.001
86305,12.920216728636941,11319.636172466062,0.0,0.024,0.951,0.998,1.0
86314,12.918483817044027,11481.40323094048,0.0,0.002,0.978,1.001,1.001
86315,12.93190987562179,11421.435788254237,0.0,0.012,0.978,0.996,0.998
86323,12.920458669012445,11447.972325065932,0.0,0.01,0.981,1.0,1.001
86325,12.917916499424772,11439.252367521452,0.0,0.006,0.98,0.996,0.999
86327,12.91379259303563,11441.123887041358,0.0,0.009,0.967,1.0,1.001
86329,12.90639795466453,11539.655856875595,0.0,0.0,0.995,0.999,0.999
86336,12.957904282911036,11296.284495709628,0.0,0.025,0.938,0.994,1.0
86351,12.934816765824273,11318.185009624616,0.0,0.027,0.947,0.999,1.0
86403,15.520152341373642,12422.588975494513,0.0,0.004,0.357,0.996,1.002
86404,13.458037042253844,11620.51729292325,0.0,0.016,0.923,0.997,1.0
86406,13.482841301741562,11582.491113033384,0.0,0.019,0.935,0.992,0.999
86434,13.514965408153083,11532.78847855578,0.0,0.033,0.92,0.991,1.003
90001,7.218616955958359,12493.290795189148,0.0,0.021,0.783,0.994,1.001
90002,7.230198656650231,12531.85525937843,0.0,0.013,0.76,0.994,1.0
90003,6.88978896701774,12218.40450100139,0.0,0.027,0.914,0.992,0.999
90004,6.8932420557989085,12299.387661025683,0.0,0.004,0.902,0.998,1.001
90005,6.885979051883834,12260.698060981094,0.0,0.012,0.902,0.996,1.001
90006,6.899424151506979,12326.215057309762,0.0,0.006,0.903,0.995,0.999
90007,6.90787560125203,12145.215345929057,0.0,0.02,0.89,0.991,1.002
90008,6.893292973782416,12213.446975173949,0.0,0.013,0.894,0.994,0.998
90010,6.883731355024159,12157.907500104015,0.0,0.019,0.883,0.997,1.0
90011,7.230897680179338,12609.925891491444,0.0,0.004,0.75,0.997,0.998
90012,6.8846976320591535,12188.22085709127,0.0,0.021,0.867,0.996,1.0
90013,6.898332807007937,11962.791874261362,0.0,0.037,0.829,0.983,0.999
90014,6.901260879214756,11977.847953490336,0.0,0.042,0.848,0.989,0.999
90015,6.900131570241496,12113.528984187815,0.0,0.023,0.867,0.992,1.0
90016,6.876965297325068,12196.706365400298,0.0,0.022,0.89,0.994,0.999
90017,6.889408337215552,12125.800782484677,0.0,0.03,0.891,0.988,0.999
90018,6.875158220882741,12217.816496456184,0.0,0.019,0.895,0.994,1.001
90019,6.886994307052668,12249.44796275313,0.0,0.009,0.892,0.995,1.0
90020,6.893369504356597,12229.999767047857,0.0,0.02,0.901,0.992,0.999
90021,6.905486053423171,12050.288439564536,0.0,0.04,0.865,0.989,1.001
90022,7.227232763494706,12564.169037195374,0.0,0.008,0.765,0.997,1.001
90023,7.218803843951709,12519.077193321707,0.0,0.014,0.768,0.996,1.003
90024,6.894111753098165,12025.78788656156,0.0,0.025,0.87,0.994,1.001
90025,6.883546031837632,12138.331553307124,0.0,0.011,0.856,0.995,1.0
90026,6.893512534003407,12211.81522654925,0.0,0.013,0.881,0.996,0.998
90027,6.8930944114824175,12160.029080641672,0.0,0.02,0.863,0.997,1.0
90028,6.904736144223586,12245.090080064494,0.0,0.004,0.888,0.995,1.001
90029,6.886895103890382,12300.68430643505,0.0,0.014,0.9,1.0,1.001
90031,6.893752005896802,12285.71601544311,0.0,0.007,0.904,0.997,1.0
90032,7.232083243004977,12533.580980986077,0.0,0.005,0.753,0.991,0.998
90033,7.232035663752802,12548.509828872313,0.0,0.009,0.751,0.995,1.0
90034,6.88896896241886,12217.04574341474,0.0,0.006,0.89,0.996,0.999
90035,6.880087358793584,12093.39399080435,0.0,0.011,0.848,0.998,1.0
90036,6.886725143207779,12083.690843748092,0.0,0.017,0.868,0.996,1.002
90037,6.888078764949761,12280.601763910685,0.0,0.018,0.917,0.996,1.001
90038,6.8741142160723445,12198.362920898662,0.0,0.024,0.89,0.992,0.999
90039,6.882684601511329,12149.204252064477,0.0,0.005,0.873,0.994,0.998
90040,7.220654192862782,12462.027678678525,0.0,0.017,0.767,0.99,1.002
90041,6.882289117372105,12138.001580316508,0.0,0.007,0.871,0.998,1.0
90042,7.228930595224292,12508.407806394895,0.0,0.0,0.76,0.998,1.0
90043,7.232567450185572,12369.612671101782,0.0,0.023,0.749,0.99,1.0
90044,7.230974058812152,12488.330897157373,0.0,0.012,0.766,0.995,1.001
90045,7.225609834913512,12323.295417663687,0.0,0.013,0.73,0.99,1.0
90046,6.891731309931943,12157.23714485992,0.0,0.009,0.874,0.999,1.002
90047,7.228628124215545,12456.728394913085,0.0,0.013,0.75,0.995,1.0
90048,6.891483155444865,12107.315917115859,0.0,0.013,0.844,0.997,1.001
90049,6.884424554334276,11982.418244732695,0.0,0.007,0.818,0.998,1.001
90056,7.217553505983746,12261.74022592907,0.0,0.015,0.727,0.99,1.0
90057,6.878034324876034,12163.721676718256,0.0,0.031,0.911,0.989,0.999
90058,7.241046596055509,12538.173142684514,0.0,0.013,0.771,0.993,1.001
90059,7.245998923379267,12537.370364994242,0.0,0.01,0.751,0.993,0.998
90061,7.206152325696453,12348.557658729143,0.0,0.033,0.759,0.99,1.0
90062,6.883886886323287,12244.227094811622,0.0,0.017,0.905,0.992,0.998
90063,7.220489537857653,12559.2652970752,0.0,0.011,0.765,0.996,1.0
90064,6.880918063825491,12029.8818677838,0.0,0.014,0.826,0.999,1.001
90065,6.889695762379822,12167.898973085687,0.0,0.019,0.865,0.999,1.0
90066,6.89315985573168,12180.3101419886,0.0,0.005,0.859,0.998,1.001
90067,6.886604148818052,12042.586422918912,0.0,0.017,0.842,0.995,0.999
90068,6.88328322258691,12131.975392914981,0.0,0.012,0.865,0.997,1.001
90069,6.892211346782827,12151.9231070157,0.0,0.003,0.869,0.997,1.001
90077,6.885918121747687,11904.76234097224,0.0,0.008,0.795,0.994,0.999
90094,6.89255164550953,11968.409392878139,0.0,0.009,0.835,0.998,1.002
90201,7.23581799557547,12598.344053220853,0.0,0.005,0.767,0.994,0.998
90210,6.889931498996272,11952.58611113642,0.0,0.008,0.813,0.994,0.999
90211,6.881557474284025,12053.223060944427,0.0,0.02,0.84,0.996,1.0
90212,6.879050373306079,12016.429586831335,0.0,0.015,0.84,0.992,0.999
90220,7.240970374103359,12480.22816490334,0.0,0.026,0.761,0.994,1.002
90221,7.2377881204579655,12562.052343493066,0.0,0.006,0.756,0.997,1.001
90222,7.23983920895,12539.698546083695,0.0,0.013,0.751,0.997,1.001
90230,6.880559112588757,12102.730876307398,0.0,0.01,0.855,0.991,0.997
90232,6.895649873525201,12064.359189252153,0.0,0.014,0.838,0.99,0.998
90240,7.223839322867482,12444.400451770009,0.0,0.007,0.742,0.996,0.999
90241,7.228623523942088,12580.974476571088,0.0,0.0,0.752,0.996,1.0
90242,7.228052120336637,12589.865279273265,0.0,0.0,0.76,0.999,0.999
90245,7.225422048297685,12375.870398491008,0.0,0.003,0.714,0.993,1.0
90247,7.232544258143747,12505.142889178765,0.0,0.012,0.755,0.993,1.0
90248,7.223288425044135,12494.367704917546,0.0,0.003,0.751,0.998,1.002
90249,7.215102665282861,12439.321672463131,0.0,0.014,0.739,0.997,1.001
90250,7.2341945032958845,12525.299155453462,0.0,0.004,0.746,0.997,1.0
90254,7.222528936738901,12221.56495764042,0.0,0.007,0.711,0.994,0.998
90255,7.231518604943409,12557.747703480607,0.0,0.011,0.772,0.994,1.0
90260,7.225919730150222,12576.085926359196,0.0,0.007,0.749,0.998,1.0
90262,7.224959399431124,12561.283842798592,0.0,0.01,0.767,0.996,0.999
90265,7.228415124197186,12158.783860444855,0.0,0.001,0.709,0.99,1.001
90266,7.228145750476124,12145.236273808305,0.0,0.005,0.699,0.994,0.998
90270,7.226668444565451,12542.436512181604,0.0,0.014,0.775,0.994,0.999
90272,7.23461830471125,12059.21692208932,0.0,0.009,0.709,0.99,1.0
90274,7.219037246841354,12140.007183007243,0.0,0.003,0.706,0.986,0.999
90275,7.232231043374654,12206.760596297814,0.0,0.003,0.71,0.999,1.002
90277,7.231034693333305,12361.041140316996,0.0,0.005,0.741,0.994,1.0
90278,7.210765823696909,12340.642682684182,0.0,0.005,0.737,0.993,0.998
90280,7.228906124634199,12589.467253843834,0.0,0.008,0.758,1.0,1.0
90290,7.221910217133453,12257.041888310763,0.0,0.011,0.728,0.992,1.001
90291,6.878789585159933,12081.655225928002,0.0,0.006,0.845,0.997,1.001
90292,6.891036147847433,12051.7555817385,0.0,0.004,0.827,0.999,1.001
90293,7.235626747790425,12379.757842765286,0.0,0.006,0.732,0.993,1.0
90301,7.220945914214741,12483.774385711089,0.0,0.02,0.76,0.994,1.0
90302,7.23182165366049,12539.411266074334,0.0,0.011,0.776,0.998,1.003
90303,7.221364251933651,12512.896806343471,0.0,0.015,0.76,0.996,0.999
90304,7.23104212604819,12583.284294847668,0.0,0.006,0.776,0.995,0.999
90305,7.2265183729240645,12547.694719593266,0.0,0.003,0.774,0.994,0.999
90401,6.898425541349614,11992.035318736653,0.0,0.036,0.851,0.993,1.0
90402,6.886466032550212,11815.76920099798,0.0,0.018,0.805,0.993,0.999
90403,6.8907486677075465,12020.571073174984,0.0,0.013,0.85,0.988,1.0
90404,6.88987931722818,12097.379283201575,0.0,0.018,0.871,0.993,0.999
90405,6.895870123836707,12067.943456930883,0.0,0.009,0.852,0.994,0.999
90501,7.227435135322027,12494.158504575325,0.0,0.01,0.767,0.997,1.002
90502,7.225919356298498,12532.08967503588,0.0,0.004,0.762,1.001,1.002
90503,7.228290818795211,12445.817467806439,0.0,0.003,0.737,0.995,1.001
90504,7.2332273365696755,12471.506003754874,0.0,0.0,0.744,0.996,0.999
90505,7.225233461556582,12414.602046583526,0.0,0.009,0.732,0.996,1.001
90601,7.2276950304317555,12469.687355809005,0.0,0.01,0.742,0.996,1.001
90602,7.223062698488047,12540.58920822493,0.0,0.006,0.745,0.996,0.998
90603,7.2196837645060565,12417.501129778319,0.0,0.004,0.721,0.995,0.998
90604,7.2246315936484,12476.304290828815,0.0,0.012,0.743,0.996,1.0
90605,7.228160473453286,12519.758787721972,0.0,0.0,0.744,0.996,1.0
90606,7.233267242146442,12535.35581822743,0.0,0.0,0.758,0.995,0.999
90620,8.116364333116344,13024.552330676013,0.0,0.002,0.285,0.995,1.002
90621,8.11727662310308,13070.727473025308,0.0,0.0,0.259,0.991,1.001
90623,8.102273022266646,12953.235027860846,0.0,0.0,0.309,0.986,1.0
90630,8.10912142921699,12948.683841763455,0.0,0.005,0.303,0.989,1.001
90631,8.014037580954591,12985.218453860256,0.0,0.0,0.324,0.99,0.999
90638,7.233034223724,12413.95151289473,0.0,0.015,0.737,0.993,0.999
90640,7.218382425432829,12453.328796592757,0.0,0.013,0.76,0.994,0.999
90650,7.2314546667509685,12570.890670441771,0.0,0.0,0.746,0.994,1.0
90660,7.218833234976815,12461.320535931922,0.0,0.013,0.728,0.992,0.997
90670,7.2260407369999395,12485.925323368627,0.0,0.013,0.749,0.999,1.003
90680,8.11494950729502,13021.296411361898,0.0,0.002,0.252,0.988,0.997
90701,7.228707368810395,12562.728118524721,0.0,0.001,0.749,1.003,1.003
90703,7.217181981492689,12384.44295414855,0.0,0.008,0.737,0.993,0.999
90706,7.219894704610068,12495.715174913577,0.0,0.015,0.751,0.994,0.999
90710,7.221749329391977,12548.483305532101,0.0,0.003,0.755,0.997,1.0
90712,7.223931128918807,12488.179329409242,0.0,0.003,0.737,0.994,1.0
90713,7.22760203216916,12383.384454398982,0.0,0.009,0.733,0.992,1.0
90715,7.223352371358049,12503.211579109937,0.0,0.01,0.747,0.996,0.999
90716,7.228868477784892,12600.596575188385,0.0,0.011,0.759,0.998,1.001
90717,7.225903393007545,12412.419576201033,0.0,0.013,0.741,0.992,0.999
90720,8.098558305130084,12902.202267274963,0.0,0.006,0.345,0.985,1.002
90723,7.224654337620603,12563.2937635114,0.0,0.009,0.768,0.999,1.002
90731,7.2104334164310995,12429.640132174729,0.0,0.016,0.758,0.995,1.001
90732,7.2231276694928015,12353.027127586442,0.0,0.012,0.723,0.995,1.001
90740,8.108149568689885,12995.428581428485,0.0,0.0,0.283,0.988,1.0
90744,7.232617739933886,12547.724037163503,0.0,0.005,0.772,0.998,1.001
90745,7.23009298987019,12515.351078554326,0.0,0.0,0.734,0.998,1.001
