,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
180,29551.373228578013,[8548.40611174],[0.76179584],[13899.91720104],12.092069799366145,[0.9205226],[0.04220489],[18246.2497618],[-1200.11092396],15100.028125,[8712.8002463],[19821.62056033],[-1575.37079853],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.20835866]
151,23287.77692271054,[8391.22852394],[0.77606517],[13899.91720104],12.127224260249628,[0.9205226],[0.0525718],[17910.7601411],[-1200.11092396],15100.028125,[8552.59998114],[19457.1649571],[-1546.404816],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.18614085]
173,29403.01052782677,[8559.05413617],[0.76084812],[13899.91720104],12.153084372394598,[0.9205226],[0.04247069],[18268.9775675],[-1200.11092396],15100.028125,[8723.65304255],[19846.31067181],[-1577.33310431],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.20986381]
955,4138933.738343674,[12872.31834837],[0.50590267],[13899.91720104],12.162791309839601,[0.9205226],[0.00045376],[27475.47701029],[-1200.11092396],15100.028125,[13119.86550593],[29847.69402598],[-2372.2170157],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.81956462]
138,23177.968561317386,[8785.13264826],[0.74126829],[13899.91720104],12.18467841636958,[0.9205226],[0.0553004],[18751.533607],[-1200.11092396],15100.028125,[8954.07926354],[20370.53032455],[-1618.99671755],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.2418211]
183,29296.982110989084,[8384.79062873],[0.77666104],[13899.91720104],12.197067479283156,[0.9205226],[0.04175655],[17897.01869709],[-1200.11092396],15100.028125,[8546.03827897],[19442.23708466],[-1545.21838757],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.18523082]
156,23115.783146765436,[8546.86829915],[0.76193291],[13899.91720104],12.21745728757171,[0.9205226],[0.05394531],[18242.96735893],[-1200.11092396],15100.028125,[8711.23286007],[19818.05475666],[-1575.08739773],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.20814128]
190,29224.48528998695,[8502.78551914],[0.76588316],[13899.91720104],12.227324594473462,[0.9205226],[0.04244921],[18148.8743311],[-1200.11092396],15100.028125,[8666.30232548],[19715.83779047],[-1566.96345937],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.20190997]
185,29217.440028599838,[8630.76453664],[0.75452646],[13899.91720104],12.230272994393127,[0.9205226],[0.04309852],[18422.04070704],[-1200.11092396],15100.028125,[8796.74250353],[20012.58919552],[-1590.54848848],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.22000042]
123,23089.919834503642,[8661.72890049],[0.75182914],[13899.91720104],12.231142216542379,[0.9205226],[0.05473151],[18488.13297138],[-1200.11092396],15100.028125,[8828.3023421],[20084.38782827],[-1596.25485689],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.22437739]
