,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
896,195651.36476629248,[10873.08450583],[0.71613181],[12633.11509477],2.4420668218433285e-09,[0.83662858],[0.00616313],[17640.76793586],[-2466.91303023],15100.028125,[9268.37056418],[21085.54303351],[-3444.77509765],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.1682606]
859,195084.68409103077,[11072.80950788],[0.70321464],[12633.11509477],2.4491605210851957e-09,[0.83662858],[0.00629457],[17964.80684224],[-2466.91303023],15100.028125,[9438.61897244],[21472.8581623],[-3508.05132006],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.18972009]
888,194980.75807339768,[10702.56541677],[0.72754161],[12633.11509477],2.4504659396404194e-09,[0.83662858],[0.00608734],[17364.1134431],[-2466.91303023],15100.028125,[9123.01768802],[20754.86524025],[-3390.75179715],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.14993915]
834,194208.41754771877,[10913.95800057],[0.71344985],[12633.11509477],2.460211110194189e-09,[0.83662858],[0.00623226],[17707.08212987],[-2466.91303023],15100.028125,[9303.21170749],[21164.80663454],[-3457.72450467],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.17265226]
912,193530.12377330224,[10984.45554202],[0.70887097],[12633.11509477],2.4688337775457054e-09,[0.83662858],[0.0062945],[17821.45912823],[-2466.91303023],15100.028125,[9363.30480597],[21301.51843359],[-3480.05930535],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.18022688]
846,193073.3616570265,[10580.4978104],[0.73593529],[12633.11509477],2.474674405850339e-09,[0.83662858],[0.00607736],[17166.06786409],[-2466.91303023],15100.028125,[9018.96553896],[20518.14660113],[-3352.07873704],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.13682357]
905,192926.80888280232,[10675.37198874],[0.72939488],[12633.11509477],2.476554239978002e-09,[0.83662858],[0.00613652],[17319.9941361],[-2466.91303023],15100.028125,[9099.83762649],[20702.13060026],[-3382.13646415],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.14701734]
874,192621.51570337624,[10423.57577109],[0.74701445],[12633.11509477],2.48047942515362e-09,[0.83662858],[0.00600127],[16911.47356954],[-2466.91303023],15100.028125,[8885.20297975],[20213.83677894],[-3302.3632094],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.11996305]
872,191801.67084503843,[10862.3775227],[0.7168377],[12633.11509477],2.491082087236621e-09,[0.83662858],[0.00628064],[17623.39665501],[-2466.91303023],15100.028125,[9259.24378077],[21064.77960126],[-3441.38294625],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.16711019]
869,191146.47271541745,[10874.24836867],[0.71605516],[12633.11509477],2.4996208392266706e-09,[0.83662858],[0.00630906],[17642.65621644],[-2466.91303023],15100.028125,[9269.36265728],[21087.80004531],[-3445.14382887],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.16838565]
918,191001.53989528955,[10920.56621416],[0.71301813],[12633.11509477],2.5015175626650164e-09,[0.83662858],[0.00634074],[17717.80346311],[-2466.91303023],15100.028125,[9308.84464194],[21177.62156042],[-3459.81809731],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.17336228]
854,190707.31588800618,[10406.49169254],[0.7482408],[12633.11509477],2.505376913934002e-09,[0.83662858],[0.00605158],[16883.75592741],[-2466.91303023],15100.028125,[8870.64027027],[20180.70661487],[-3296.95068747],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.11812745]
875,190181.560585743,[10505.88620499],[0.74116182],[12633.11509477],2.512303007045298e-09,[0.83662858],[0.00612627],[17045.01610406],[-2466.91303023],15100.028125,[8955.36555434],[20373.45663612],[-3328.44053206],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.12880691]
939,2687208.459431556,[10553.61835842],[0.73780967],[12633.11509477],2.5161300576596094e-09,[0.83662858],[0.00043554],[17122.4579598],[-2466.91303023],15100.028125,[8996.05311504],[20466.02083671],[-3343.56287691],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.1339355]
