,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
918,4336473.834131036,[9944.86649416],[0.62970813],[18259.07345387],8.258261564356454e-10,[1.20920791],[0.00045706],[28996.08961416],[3159.04532887],15100.028125,[10540.39903991],[23979.4078158],[5016.68179837],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.92026726]
950,4188533.8655466274,[10255.63456342],[0.6106266],[18259.07345387],8.549945240700153e-10,[1.20920791],[0.00048799],[29902.19114816],[3159.04532887],15100.028125,[10869.77696176],[24728.74258801],[5173.44856014],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.98027387]
979,4165942.4692512145,[10366.54892983],[0.60409335],[18259.07345387],8.596310547629477e-10,[1.20920791],[0.00049594],[30225.58240832],[3159.04532887],15100.028125,[10987.33325896],[24996.18316413],[5229.39924419],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.00169047]
952,4070029.8570705173,[10658.66314257],[0.58753741],[18259.07345387],8.798887587281236e-10,[1.20920791],[0.00052193],[31077.2951885],[3159.04532887],15100.028125,[11296.94026769],[25700.539109],[5376.7560795],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.05809519]
959,4069027.7059114357,[10800.38099319],[0.579828],[18259.07345387],8.801054644384685e-10,[1.20920791],[0.000529],[31490.49967937],[3159.04532887],15100.028125,[11447.14466687],[26042.25411712],[5448.24556225],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.08545967]
944,3839924.4071568847,[10410.31458223],[0.60155371],[18259.07345387],9.326156296851984e-10,[1.20920791],[0.00054032],[30353.18922737],[3159.04532887],15100.028125,[11033.71974799],[25101.71242669],[5251.47680068],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.01014124]
965,3804444.0140545135,[10427.13616263],[0.60058325],[18259.07345387],9.413132393838574e-10,[1.20920791],[0.00054624],[30402.23564273],[3159.04532887],15100.028125,[11051.54866204],[25142.27320614],[5259.96243659],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.01338934]
972,3679190.962270416,[10267.57477639],[0.6099165],[18259.07345387],9.733589682211684e-10,[1.20920791],[0.00055619],[29937.00503785],[3159.04532887],15100.028125,[10882.43219543],[24757.53324461],[5179.47179325],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.98257942]
30,9974.989041363104,[6046.81088808],[1.03564729],[18259.07345387],9.855414848813595e-10,[1.20920791],[0.12081511],[17630.59066641],[3159.04532887],15100.028125,[6408.91456076],[14580.28062573],[3050.31004068],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.16758661]
926,3574056.1089048362,[10550.01805368],[0.59358792],[18259.07345387],1.0019914097044002e-09,[1.20920791],[0.0005883],[30760.52042482],[3159.04532887],15100.028125,[11181.7891401],[25438.57029372],[5321.9501311],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.03711676]
