,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
43,7425.499468246715,[5648.5480219],[1.66597923],[19053.53994301],5.1580786485700205,[1.47212507],[0.10528033],[11436.84124673],[6110.65869301],12942.88125,[3984.06828322],[7768.93315228],[3667.90809445],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.88363951]
62,7417.707292070223,[5367.19461417],[1.75331143],[19053.53994301],5.163497123036493,[1.47212507],[0.10014142],[10867.17374175],[6110.65869301],12942.88125,[3785.6223846],[7381.96364997],[3485.21009178],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.83962555]
47,7399.018768222332,[5766.71784765],[1.63184049],[19053.53994301],5.1765391414642385,[1.47212507],[0.10786751],[11676.10442232],[6110.65869301],12942.88125,[4067.41654422],[7931.46226123],[3744.6421611],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.90212559]
45,7254.844787202333,[5926.85081378],[1.58775106],[19053.53994301],5.279411398255628,[1.47212507],[0.11306598],[12000.33204771],[6110.65869301],12942.88125,[4180.36250289],[8151.70688064],[3848.62516706],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.92717625]
37,7121.578873545203,[5769.86036992],[1.63095172],[19053.53994301],5.378204881562252,[1.47212507],[0.11213085],[11682.46721294],[6110.65869301],12942.88125,[4069.63304716],[7935.78444197],[3746.68277097],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.9026172]
66,7068.0176176285395,[6278.29397678],[1.49887274],[19053.53994301],5.4189607799792485,[1.47212507],[0.12293629],[12711.91308533],[6110.65869301],12942.88125,[4428.24453446],[8635.0768422],[4076.83624313],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.98215481]
2,7057.283635082288,[6352.58788955],[1.48134333],[19053.53994301],5.4272029073243875,[1.47212507],[0.12458025],[12862.33894393],[6110.65869301],12942.88125,[4480.64596937],[8737.25964028],[4125.07930365],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.9937771]
968,4517228.49302511,[10964.48120261],[0.85825891],[19053.53994301],5.452685294494279,[1.47212507],[0.00033593],[22200.22391255],[6110.65869301],12942.88125,[7733.53464145],[15080.39255083],[7119.83136172],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.71524589]
943,4499274.353781799,[10839.10848686],[0.86818613],[19053.53994301],5.47444397452343,[1.47212507],[0.00033342],[21946.3767573],[6110.65869301],12942.88125,[7645.10599423],[14907.95668874],[7038.42006856],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.69563302]
56,6722.305500410582,[6673.68820343],[1.41006942],[19053.53994301],5.697644990962114,[1.47212507],[0.13739906],[13512.48360054],[6110.65869301],12942.88125,[4707.12639784],[9178.8964758],[4333.58712474],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.04400893]
942,4314709.046036773,[10408.84426381],[0.90407383],[19053.53994301],5.708617919072229,[1.47212507],[0.00033388],[21075.20356481],[6110.65869301],12942.88125,[7341.62941267],[14316.1773547],[6759.02621011],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.62832395]
985,4236231.306126447,[10509.37442868],[0.89542567],[19053.53994301],5.81437216144622,[1.47212507],[0.00034335],[21278.75101304],[6110.65869301],12942.88125,[7412.53596065],[14454.44512327],[6824.30588978],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.64405055]
23,6222.041949724723,[6084.38282155],[1.54664227],[19053.53994301],6.155746067225721,[1.47212507],[0.13533798],[12319.29340862],[6110.65869301],12942.88125,[4291.47393779],[8368.37417869],[3950.91922993],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.95182001]
39,6174.702489427317,[6236.55401091],[1.50890438],[19053.53994301],6.202940194724059,[1.47212507],[0.13978634],[12627.40050591],[6110.65869301],12942.88125,[4398.80424759],[8577.6682828],[4049.73222311],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.97562515]
67,6126.966630110645,[5936.67008946],[1.58512491],[19053.53994301],6.251267972295084,[1.47212507],[0.13410146],[12020.21352817],[6110.65869301],12942.88125,[4187.28829421],[8165.2121737],[3855.00135447],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.92871234]
35,5965.667186012042,[5843.79796342],[1.61031639],[19053.53994301],6.420289477753328,[1.47212507],[0.13557271],[11832.17161764],[6110.65869301],12942.88125,[4121.78316079],[8037.47716355],[3794.69445409],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.91418374]
64,5955.8224078231315,[4998.93380132],[1.88247415],[19053.53994301],6.430902004704107,[1.47212507],[0.11616405],[10121.54133539],[6110.65869301],12942.88125,[3525.87842584],[6875.46293039],[3246.078405],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.78201609]
24,5940.0965391809605,[6120.88885697],[1.53741783],[19053.53994301],6.447927236450694,[1.47212507],[0.14261233],[12393.20863958],[6110.65869301],12942.88125,[4317.22259696],[8418.58406408],[3974.6245755],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.95753089]
4,5876.215064651662,[5292.89699066],[1.77792307],[19053.53994301],6.518023904967796,[1.47212507],[0.12466136],[10716.74036987],[6110.65869301],12942.88125,[3733.21833241],[7279.77574819],[3436.96462168],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.82800268]
25,5766.843303818982,[7450.43650539],[1.26306206],[19053.53994301],6.641642271911065,[1.47212507],[0.178805],[15085.19697462],[6110.65869301],12942.88125,[5254.98723959],[10247.22511719],[4837.97185743],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.16552077]
972,3664649.538028,[10844.17957421],[0.86778014],[19053.53994301],6.721249909491449,[1.47212507],[0.00040954],[21956.6443908],[6110.65869301],12942.88125,[7648.68276443],[14914.93139063],[7041.71300017],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.69642632]
8,5645.88394230844,[6734.31599173],[1.39737483],[19053.53994301],6.783935102723898,[1.47212507],[0.16508121],[13635.23910996],[6110.65869301],12942.88125,[4749.88875863],[9262.28307934],[4372.95603062],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.05349333]
