,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
896,190202.8737176039,[10742.43334548],[0.69466566],[11321.14713267],2.6874383435709425e-09,[0.74974345],[0.00585685],[16297.26027051],[-3778.88099233],15100.028125,[9554.77626254],[21737.11599728],[-5439.85572677],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.07928675]
881,188817.11433451317,[10630.51644376],[0.70197903],[11321.14713267],2.7071618888343416e-09,[0.74974345],[0.00583837],[16127.47202819],[-3778.88099233],15100.028125,[9455.23261898],[21510.65420818],[-5383.18217999],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.06804252]
887,188096.99399282003,[10963.83707557],[0.68063759],[11321.14713267],2.717526128597155e-09,[0.74974345],[0.00604449],[16633.15011019],[-3778.88099233],15100.028125,[9751.70213927],[22185.12236683],[-5551.97225664],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.10153107]
853,186673.9098106075,[10471.2957507],[0.71265293],[11321.14713267],2.738242834280769e-09,[0.74974345],[0.00581695],[15885.91957989],[-3778.88099233],15100.028125,[9313.61497523],[21188.47406864],[-5302.55448874],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.05204569]
889,185378.66869574765,[11355.21712363],[0.65717806],[11321.14713267],2.7573749422324766e-09,[0.74974345],[0.00635206],[17226.90967124],[-3778.88099233],15100.028125,[10099.81216914],[22977.07268478],[-5750.16301354],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.14085282]
32,6329.186358712436,[5991.39686532],[1.24551916],[11321.14713267],2.761106624782746e-09,[0.74974345],[0.09816552],[9089.50057756],[-3778.88099233],15100.028125,[5329.00272286],[12123.48119452],[-3033.98061696],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.60195256]
892,185038.3475610179,[11266.11757351],[0.66237544],[11321.14713267],2.7624462854517866e-09,[0.74974345],[0.00631381],[17091.73745174],[-3778.88099233],15100.028125,[10020.56324675],[22796.78138636],[-5705.04393462],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.13190103]
885,184640.98983465877,[11267.26786918],[0.66230782],[11321.14713267],2.7683912242010823e-09,[0.74974345],[0.00632804],[17093.48255615],[-3778.88099233],15100.028125,[10021.58636855],[22799.10898844],[-5705.62643229],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.1320166]
895,184032.90251832883,[10660.03451469],[0.70003522],[11321.14713267],2.7775386297304175e-09,[0.74974345],[0.00600678],[16172.25365905],[-3778.88099233],15100.028125,[9481.48724438],[21570.38348097],[-5398.12982192],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.07100818]
907,183957.71485243906,[10815.05672341],[0.69000097],[11321.14713267],2.7786738723955903e-09,[0.74974345],[0.00609663],[16407.43662012],[-3778.88099233],15100.028125,[9619.37057793],[21884.06806479],[-5476.63144467],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.08658318]
910,183555.7234630051,[11216.80771776],[0.66528729],[11321.14713267],2.7847592341030573e-09,[0.74974345],[0.00633695],[17016.92986138],[-3778.88099233],15100.028125,[9976.70496771],[22697.00380153],[-5680.07394015],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.1269469]
977,3266399.4458798124,[10465.25394172],[0.71306436],[11321.14713267],2.790664744083456e-09,[0.74974345],[0.00033225],[15876.7535995],[-3778.88099233],15100.028125,[9308.24113383],[21176.24857946],[-5299.49497996],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.05143868]
929,3252829.841895854,[10670.77749619],[0.69933045],[11321.14713267],2.802306366077164e-09,[0.74974345],[0.00034018],[16188.55175093],[-3778.88099233],15100.028125,[9491.0425082],[21592.12170616],[-5403.56995523],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.07208752]
902,181707.05862354502,[11055.35746319],[0.67500301],[11321.14713267],2.813091025511963e-09,[0.74974345],[0.00630928],[16771.99496304],[-3778.88099233],15100.028125,[9833.1042573],[22370.31218535],[-5598.31722231],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.11072607]
876,180595.46101502384,[10746.3890509],[0.69440996],[11321.14713267],2.8304061077346073e-09,[0.74974345],[0.0061707],[16303.26143978],[-3778.88099233],15100.028125,[9558.29463487],[21745.12029434],[-5441.85885456],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.07968418]
967,3218873.3303465373,[10932.40289893],[0.68259464],[11321.14713267],2.8318684328995264e-09,[0.74974345],[0.0003522],[16585.46157058],[-3778.88099233],15100.028125,[9723.74324809],[22121.51588941],[-5536.05431884],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.09837289]
