,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
952,6259200.149586578,[11055.72757103],[0.77761396],[32499.52891882],2.901587068579501,[2.15228267],[0.00045642],[41793.91115585],[17399.50079382],15100.028125,[8535.56560007],[19418.41174017],[22375.49941569],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.76780353]
871,6251637.90152705,[10744.45268293],[0.80014203],[32499.52891882],2.9050969521531407,[2.15228267],[0.0004441],[40617.20026689],[17399.50079382],15100.028125,[8295.24607248],[18871.6848149],[21745.51545198],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.6898758]
967,6223569.327776302,[11011.09480204],[0.78076597],[32499.52891882],2.918199068279759,[2.15228267],[0.00045718],[41625.18612443],[17399.50079382],15100.028125,[8501.10690659],[19340.01821249],[22285.16791194],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.75662971]
929,6153649.481578351,[10721.30258832],[0.80186974],[32499.52891882],2.9513566328501724,[2.15228267],[0.0004502],[40529.68608103],[17399.50079382],15100.028125,[8277.37306051],[18831.02371267],[21698.66236836],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.68408017]
26,9046.514349460173,[6777.14427036],[1.26854141],[32499.52891882],2.978857247598189,[2.15228267],[0.19357888],[25619.60429161],[17399.50079382],15100.028125,[5232.28879593],[11903.45701074],[13716.14728086],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[1.69665938]
921,6094974.971356015,[10794.54754014],[0.79642876],[32499.52891882],2.9797684648491156,[2.15228267],[0.00045764],[40806.57360283],[17399.50079382],15100.028125,[8333.92176679],[18959.67201945],[21846.90158337],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.70241706]
981,6068622.37206577,[11315.36214731],[0.75977136],[32499.52891882],2.992707916262887,[2.15228267],[0.0004818],[42775.40643459],[17399.50079382],15100.028125,[8736.01626636],[19874.43700596],[22900.96942862],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.8328031]
840,6026113.782748779,[10097.3611145],[0.8514193],[32499.52891882],3.013818667958667,[2.15228267],[0.00043298],[38171.00327559],[17399.50079382],15100.028125,[7795.6595463],[17735.12546784],[20435.87780775],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.5278763]
862,6015521.161090876,[10668.23395114],[0.80585861],[32499.52891882],3.019125646363415,[2.15228267],[0.00045826],[40329.07097964],[17399.50079382],15100.028125,[8236.40146176],[18737.8133255],[21591.25765413],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.67079443]
960,5949667.347552661,[11097.66262947],[0.77467557],[32499.52891882],3.052542798239283,[2.15228267],[0.00048198],[41952.43804569],[17399.50079382],15100.028125,[8567.94152829],[19492.06697687],[22460.37106882],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.77830198]
886,5915743.632178098,[10463.3125397],[0.82164115],[32499.52891882],3.0700475448095825,[2.15228267],[0.00045704],[39554.4076019],[17399.50079382],15100.028125,[8078.19205049],[18377.88691486],[21176.52068704],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.61949231]
917,5887952.958254388,[10885.62060709],[0.78976555],[32499.52891882],3.0845379272655906,[2.15228267],[0.00047773],[41150.85665832],[17399.50079382],15100.028125,[8404.23465506],[19119.63384025],[22031.22281807],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.72521722]
987,5857555.399096154,[10799.45816841],[0.79606662],[32499.52891882],3.1005450185744223,[2.15228267],[0.00047641],[40825.1372261],[17399.50079382],15100.028125,[8337.71301341],[18968.2971055],[21856.8401206],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.70364644]
936,5727846.890977011,[11132.58534769],[0.77224543],[32499.52891882],3.170757626622492,[2.15228267],[0.00050222],[42084.45622118],[17399.50079382],15100.028125,[8594.90358487],[19553.40565558],[22531.05056559],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.78704489]
842,5669882.609249421,[10525.97121251],[0.81675011],[32499.52891882],3.2031728812275224,[2.15228267],[0.00047971],[39791.2758666],[17399.50079382],15100.028125,[8126.56762856],[18487.94135497],[21303.33451163],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.63517892]
860,5584942.518420123,[10851.32669252],[0.79226148],[32499.52891882],3.25188919201784,[2.15228267],[0.00050206],[41021.21554608],[17399.50079382],15100.028125,[8377.75806583],[19059.39959975],[21961.81594633],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.71663173]
844,5551677.377122075,[10365.595918],[0.82938677],[32499.52891882],3.271374213590571,[2.15228267],[0.00048246],[39185.0099499],[17399.50079382],15100.028125,[8002.75001111],[18206.25627528],[20978.75367462],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.59502894]
861,5550804.785524095,[10781.51540076],[0.79739144],[32499.52891882],3.2718884766142082,[2.15228267],[0.0005019],[40757.30827207],[17399.50079382],15100.028125,[8323.86031404],[18936.78221444],[21820.52605763],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.69915446]
826,5542788.880596729,[10047.8078143],[0.85561829],[32499.52891882],3.276620236658921,[2.15228267],[0.00046842],[37983.67718485],[17399.50079382],15100.028125,[7757.40196064],[17648.08946046],[20335.58772439],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.51547062]
847,5522457.23294798,[11061.89967682],[0.77718009],[32499.52891882],3.2886835420536733,[2.15228267],[0.00051759],[41817.2435362],[17399.50079382],15100.028125,[8540.33076939],[19429.25250036],[22387.99103584],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.76934872]
966,5472717.379908936,[10539.4469892],[0.81570581],[32499.52891882],3.318573380084446,[2.15228267],[0.00049763],[39842.21827722],[17399.50079382],15100.028125,[8136.97159114],[18511.61036984],[21330.60790738],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.63855259]
