panels_1_years_-2000_incentive,panels_2_years_-2000_incentive,panels_3_years_-2000_incentive,panels_4_years_-2000_incentive,panels_5_years_-2000_incentive,zip
0,0,1,154,413,8515
0,1,13,91,689,8518
0,0,0,115,636,8520
0,239,10207,10373,10405,85201
0,240,9030,9253,9271,85202
0,277,9975,10232,10263,85203
0,419,16374,16726,16793,85204
0,575,16474,16897,16914,85205
0,382,14421,14686,14716,85206
0,1143,18162,19019,19077,85207
0,253,15542,15796,15812,85208
0,405,15792,16197,16230,85209
0,313,8756,8927,8963,85210
0,342,7078,7451,7451,85212
0,515,10970,11485,11485,85213
0,502,8065,8333,8367,85215
0,343,13361,13704,13732,85224
0,588,19760,20247,20288,85225
0,392,12062,12644,12657,85226
0,423,12251,12816,12829,85233
0,889,15555,16412,16478,85234
0,1007,15292,15980,16011,85248
0,1174,14736,16104,16120,85249
0,0,0,27,93,8525
0,343,6991,7283,7298,85250
0,559,10153,10513,10534,85251
0,1036,7575,8369,8377,85253
0,1297,15637,16652,16652,85254
0,1762,15830,17264,17264,85255
0,118,1720,1783,1794,85256
0,342,9289,9479,9517,85257
0,1002,9823,10520,10562,85258
0,766,7973,8593,8602,85259
0,911,12049,12767,12793,85260
0,744,5685,6255,6255,85262
0,695,6291,6856,6870,85266
0,528,9749,10372,10392,85268
0,0,0,253,734,8527
0,606,10478,10792,10846,85281
0,537,14535,14834,14909,85282
0,421,11610,12032,12044,85283
0,505,6670,7227,7234,85284
0,769,12616,13467,13494,85286
0,837,12733,13489,13503,85295
0,761,13914,14632,14647,85296
0,505,9859,10511,10532,85297
0,883,11660,12607,12607,85298
0,439,12643,12863,12953,85301
0,387,10414,10705,10759,85302
0,132,8697,8839,8848,85303
0,400,8464,8708,8725,85304
0,68,3190,3255,3255,85305
0,169,7968,8040,8073,85306
0,29,2887,2916,2916,85307
0,1102,22216,22906,22997,85308
0,461,7177,7563,7563,85310
0,288,11346,11554,11566,85323
0,257,14935,15147,15147,85326
0,6,150,153,154,85329
0,0,0,0,0,8533
0,1212,13581,14461,14461,85331
0,185,10739,10870,10892,85335
0,308,12064,12348,12360,85338
0,499,13106,13457,13484,85339
0,0,0,162,672,8534
0,392,9756,10048,10058,85340
0,442,18918,19206,19226,85345
0,0,0,35,123,8535
0,7,216,220,221,85350
0,644,16595,16901,16969,85351
0,225,10524,10706,10717,85353
0,150,3940,4066,4075,85355
0,3,63,294,1278,8536
0,44,2219,2242,2246,85363
0,544,19698,20101,20162,85364
0,506,13754,14049,14092,85365
0,251,8505,8635,8661,85367
0,329,8688,8875,8902,85373
0,602,17882,18192,18266,85374
0,546,16799,17004,17055,85375
0,23,218,232,233,85377
0,85,3373,3428,3439,85378
0,477,14123,14441,14456,85379
0,295,8157,8419,8436,85381
0,522,14497,14900,14915,85382
0,1417,16860,17919,17937,85383
0,71,3501,3562,3569,85387
0,296,9015,9256,9266,85388
0,369,10939,11185,11197,85392
0,793,10790,11323,11335,85395
0,140,3176,3274,3277,85396
0,0,268,1550,4317,8540
0,0,11,81,297,8542
0,0,5,279,1175,8550
0,0,2,22,85,8553
0,0,12,62,415,8554
0,0,0,3,15,8555
0,0,0,198,480,8558
0,0,0,16,67,8560
0,294,5637,5723,5764,85607
0,0,0,2,9,8562
0,103,3112,3226,3239,85621
0,11,104,109,111,85626
0,45,2213,2247,2254,85648
0,193,3308,3454,3454,85658
0,118,1811,1903,1907,85701
0,505,11443,11737,11760,85704
0,638,14696,15152,15182,85705
0,438,12648,12893,12918,85706
0,7,661,663,665,85708
0,359,16844,17049,17083,85710
0,512,13152,13435,13476,85711
0,367,10026,10159,10210,85712
0,498,13519,13768,13851,85713
0,154,4877,4952,4972,85714
0,276,7068,7257,7272,85715
0,442,10536,10731,10785,85716
0,947,10622,11421,11421,85718
0,660,11560,11944,12004,85719
0,204,12616,12744,12770,85730
0,5,192,195,195,85735
0,0,14,14,15,85736
0,415,7862,8131,8147,85737
0,3,72,75,75,85739
0,261,11169,11351,11363,85741
0,471,9699,10030,10051,85742
0,72,2144,2199,2204,85743
0,569,12224,12579,12642,85745
0,390,12339,12566,12591,85746
0,333,8064,8339,8339,85747
0,276,7456,7655,7671,85748
0,542,8049,8465,8473,85749
0,828,9638,10201,10232,85750
0,392,7132,7414,7421,85755
0,102,7212,7300,7315,85756
0,81,2207,2263,2268,85757
0,55,3875,3923,3927,85901
0,42,1914,1944,1948,85929
0,556,8086,8398,8432,86001
13,310,6697,6905,6905,86004
0,1,53,54,55,86005
0,1,16,16,17,86011
0,57,2544,2607,2607,86040
0,0,45,110,816,8609
0,41,148,411,3072,8610
0,0,108,326,1794,8611
0,0,134,434,2390,8618
0,0,85,386,2484,8619
0,0,0,108,366,8620
0,0,7,129,920,8628
0,12,31,89,770,8629
0,340,9807,10007,10028,86301
0,224,4443,4571,4580,86303
0,271,5037,5209,5215,86305
0,202,13320,13482,13482,86314
0,42,1727,1746,1750,86315
0,63,3500,3550,3550,86323
0,0,12,12,12,86325
0,55,2110,2147,2147,86327
0,0,108,108,108,86329
0,385,6781,6998,7013,86336
0,87,1806,1870,1872,86351
0,0,211,471,2450,8638
0,132,8448,8856,8873,86403
0,225,7381,7509,7532,86404
0,390,11228,11423,11469,86406
0,0,0,0,1,86434
0,50,93,751,2956,8648
0,16,78,396,2118,8690
0,0,0,182,630,8691
0,172,5101,5216,5216,87002
0,0,9,9,10,87004
0,52,601,635,635,87008
0,0,0,261,850,8701
0,18,1118,1132,1132,87015
0,3,96,98,98,87022
0,192,6984,7105,7112,87031
0,38,1154,1175,1176,87035
0,40,1155,1181,1181,87042
0,8,216,223,223,87047
0,186,4262,4444,4444,87048
0,30,656,675,675,87059
0,53,1316,1350,1350,87068
0,390,7598,7769,7793,87102
0,188,4836,4975,4975,87104
0,626,20544,20816,20899,87105
0,503,8530,8795,8831,87106
0,786,13646,14025,14040,87107
0,570,10473,10753,10774,87108
0,426,12339,12565,12578,87109
0,494,15212,15490,15490,87110
0,873,18810,19431,19431,87111
0,558,15593,15929,15945,87112
0,198,6061,6210,6210,87113
0,735,21188,21664,21664,87114
0,20,1580,1591,1591,87116
0,620,20997,21339,21360,87120
0,611,20837,21133,21154,87121
0,340,3441,3697,3697,87122
0,496,13467,13757,13771,87123
0,508,19942,20329,20329,87124
0,60,2367,2408,2408,87144
0,0,0,21,60,8720
0,0,0,43,117,8721
0,0,0,74,160,8722
0,0,0,386,763,8723
0,0,0,263,815,8724
0,0,0,85,235,8730
0,0,0,0,0,8731
0,0,0,9,32,8732
0,0,0,19,47,8733
0,0,22,258,517,8735
0,0,0,343,815,8736
0,0,1,91,248,8738
0,0,0,11,28,8740
0,291,10994,11207,11218,87401
0,75,2629,2693,2693,87402
0,0,0,18,70,8741
0,0,0,312,1036,8742
0,0,0,111,360,8750
0,408,8076,8343,8343,87501
0,494,12697,13036,13049,87505
0,104,1796,1866,1867,87506
0,263,13654,13848,13848,87507
0,171,3182,3301,3301,87508
0,0,12,260,505,8751
0,0,8,60,141,8752
0,0,92,663,1769,8753
0,0,26,100,604,8755
0,0,84,280,728,8757
0,35,116,222,4609,8759
0,445,11582,11931,12040,88001
0,177,10185,10404,10435,88005
0,56,5545,5676,5688,88007
0,3,322,326,326,88008
0,136,7753,8001,8009,88011
0,91,5531,5679,5691,88012
0,0,0,10,21,8804
0,0,20,20,21,88047
0,7,53,169,918,8805
0,99,2647,2746,2766,88063
0,0,13,255,1042,8807
2,6,35,230,925,8810
0,0,74,478,1428,8812
0,0,0,509,1422,8816
0,0,92,686,3498,8817
0,0,274,1265,3854,8820
0,0,24,103,653,8823
0,0,73,632,1709,8824
0,0,0,11,31,8828
0,0,35,331,1551,8830
0,0,0,579,1752,8831
0,0,16,41,159,8832
0,0,44,187,1211,8835
0,0,0,86,251,8836
0,12,60,204,1221,8837
0,4,71,473,1784,8840
0,0,0,443,1579,8844
0,0,18,216,1377,8846
0,0,0,4,14,8848
0,0,0,279,1116,8850
0,0,101,379,1355,8852
0,54,238,1007,4299,8854
0,0,27,306,937,8857
0,0,0,49,334,8859
0,49,140,356,2976,8861
0,0,9,235,1256,8863
0,0,0,107,502,8865
0,0,19,135,748,8869
0,0,0,103,329,8872
0,12,319,1126,4991,8873
0,0,0,95,289,8876
0,0,0,136,283,8879
0,4,18,31,372,8880
0,0,0,116,290,8882
0,0,0,24,158,8884
0,0,0,22,135,8886
0,508,10942,11075,11075,89002
0,326,5557,5631,5631,89005
0,0,275,532,2438,8901
0,429,7798,7934,7934,89011
0,486,10958,11069,11069,89012
0,292,9320,9434,9434,89014
0,483,12602,12717,12717,89015
0,0,90,526,2939,8902
0,330,6924,7037,7037,89030
0,261,7855,7942,7942,89032
0,0,46,177,968,8904
0,0,1,2,2,89044
0,902,12124,12359,12359,89052
0,793,15253,15549,15549,89074
0,389,6928,7084,7084,89101
0,316,7111,7190,7190,89102
0,413,9517,9623,9623,89103
0,509,10203,10401,10401,89104
0,380,6714,6809,6809,89106
0,284,9405,9481,9481,89107
0,701,16485,16686,16686,89108
0,107,1211,1246,1246,89109
0,916,16689,16961,16961,89110
0,448,7883,8012,8012,89113
0,141,3482,3531,3531,89115
0,822,15929,16155,16155,89117
0,264,5546,5637,5637,89118
0,329,8143,8250,8250,89119
0,166,6870,6933,6933,89120
0,823,14492,14727,14727,89121
0,517,13845,13971,13971,89122
0,695,16388,16587,16587,89123
0,323,9994,10095,10095,89128
0,692,13954,14152,14152,89129
0,42,1109,1117,1117,89130
0,523,11453,11628,11628,89134
0,857,10920,11120,11120,89135
0,246,2354,2432,2432,89138
0,438,12786,12902,12902,89139
0,657,8566,8768,8768,89141
0,331,8203,8286,8286,89142
0,504,6132,6309,6309,89144
0,378,7301,7435,7435,89145
0,234,4911,4986,4986,89146
0,511,14459,14605,14605,89147
0,342,8884,8983,8983,89148
0,256,6496,6569,6569,89156
0,2,22,23,23,89158
0,0,10,10,10,89166
0,162,2798,2841,2841,89169
0,237,4234,4317,4317,89178
0,299,9020,9084,9084,89183
0,0,54,55,55,89403
0,1,50,51,51,89410
0,159,4204,4299,4299,89423
0,133,9390,9485,9485,89431
0,62,6189,6245,6245,89433
0,130,7173,7238,7238,89434
0,316,12982,13167,13167,89436
0,11,118,120,120,89439
0,205,3899,4033,4033,89441
0,37,602,621,621,89501
0,150,9968,10069,10069,89502
0,222,7573,7688,7688,89503
0,225,11716,11835,11835,89506
0,9,727,733,733,89508
0,222,9922,10093,10093,89509
0,1,47,48,48,89510
0,435,8308,8556,8556,89511
0,133,5272,5358,5358,89512
0,304,3482,3631,3631,89519
0,397,9251,9478,9478,89521
0,361,10472,10653,10653,89523
0,215,8164,8288,8288,89701
0,114,3032,3101,3101,89703
0,46,1931,1958,1958,89705
0,107,6282,6333,6333,89706
0,294,9561,9787,9826,90001
0,244,8194,8388,8422,90002
0,502,11382,11627,11674,90003
0,184,6378,6609,6609,90004
0,62,1684,1729,1736,90005
0,117,4384,4496,4501,90006
0,240,3842,3986,4015,90007
0,286,5854,6068,6092,90008
0,19,287,304,305,90010
0,141,12554,12798,12798,90011
0,79,1531,1594,1599,90012
0,47,517,553,557,90013
0,20,220,235,237,90014
0,95,1613,1703,1709,90015
0,408,8885,9266,9284,90016
0,30,538,558,562,90017
0,314,8008,8273,8290,90018
0,393,10210,10593,10625,90019
0,59,1554,1601,1606,90020
0,105,1531,1609,1622,90021
0,240,10712,10909,10941,90022
0,199,7263,7404,7426,90023
0,290,3364,3621,3632,90024
0,242,4442,4741,4746,90025
0,496,9424,9880,9900,90026
0,363,6273,6604,6618,90027
0,80,2031,2103,2112,90028
0,89,3623,3723,3723,90029
0,185,5614,5788,5800,90031
0,147,7890,8144,8168,90032
0,119,6164,6291,6310,90033
0,299,6646,6953,6967,90034
0,355,4923,5311,5311,90035
0,364,5214,5513,5541,90036
0,275,8164,8340,8365,90037
0,131,3104,3194,3197,90038
0,394,6722,7160,7160,90039
0,128,3215,3291,3307,90040
0,317,5345,5663,5675,90041
0,229,9115,9555,9565,90042
0,465,11381,11847,11943,90043
0,536,14786,15308,15354,90044
0,582,9704,10572,10583,90045
0,389,6460,6836,6849,90046
0,542,12337,12853,12905,90047
0,257,4288,4606,4610,90048
0,606,7348,8193,8210,90049
0,169,2403,2607,2615,90056
0,66,1396,1434,1438,90057
0,50,2067,2101,2112,90058
0,167,6727,6972,6979,90059
0,302,5571,5792,5810,90061
0,224,6410,6562,6588,90062
0,182,8925,9126,9145,90063
0,534,6437,7028,7035,90064
0,537,8742,9261,9271,90065
0,562,10759,11483,11494,90066
0,16,194,211,211,90067
0,191,4387,4678,4682,90068
0,163,3210,3408,3415,90069
0,257,2582,2922,2928,90077
0,29,321,354,354,90094
0,197,12906,13144,13170,90201
0,564,6098,6869,6876,90210
0,127,1588,1722,1729,90211
0,174,1913,2071,2075,90212
0,367,11080,11459,11504,90220
0,255,9910,10207,10217,90221
0,194,6494,6695,6708,90222
0,367,5841,6209,6209,90230
0,288,3812,4105,4113,90232
0,284,6088,6450,6456,90240
0,126,8759,8993,9003,90241
0,134,8169,8422,8422,90242
0,179,4715,5125,5125,90245
0,278,9032,9246,9293,90247
0,136,4089,4277,4281,90248
0,228,6816,7137,7137,90249
0,427,15808,16433,16450,90250
0,358,4564,5096,5106,90254
0,197,9669,9867,9887,90255
0,147,7538,7732,7740,90260
0,292,10530,10779,10812,90262
0,486,5223,5911,5934,90265
0,1119,9911,11396,11396,90266
0,91,3440,3489,3503,90270
0,646,6515,7685,7693,90272
0,620,7871,9104,9122,90274
0,1075,12374,13980,13994,90275
0,336,7783,8396,8405,90277
0,445,9871,10850,10850,90278
0,214,14972,15325,15325,90280
0,90,1468,1622,1625,90290
0,421,6182,6677,6690,90291
0,135,1532,1673,1674,90292
0,64,1703,1846,1848,90293
0,174,5651,5796,5820,90301
0,114,4632,4775,4785,90302
0,160,5153,5340,5351,90303
0,72,4397,4496,4501,90304
0,66,4304,4428,4437,90305
0,64,653,705,708,90401
0,357,2932,3327,3340,90402
0,232,2851,3096,3106,90403
0,235,3094,3293,3306,90404
0,398,5086,5506,5523,90405
0,225,9355,9795,9805,90501
0,115,4485,4638,4638,90502
0,280,9398,10019,10019,90503
0,307,8555,9015,9024,90504
0,369,9367,9967,9996,90505
0,266,7730,8052,8077,90601
0,126,4691,4852,4857,90602
0,266,5677,6027,6033,90603
0,332,9074,9482,9502,90604
0,154,9257,9653,9663,90605
0,235,7313,7564,7579,90606
0,87,11066,12533,12558,90620
0,0,5857,6551,6551,90621
0,21,3803,4323,4332,90623
0,188,11710,13388,13442,90630
0,117,15205,16751,16785,90631
0,540,12801,13463,13490,90638
0,572,12523,12952,13004,90640
0,266,21506,22217,22217,90650
0,575,13711,14316,14344,90660
0,186,5802,6000,6025,90670
0,132,5407,5972,5996,90680
0,90,3987,4140,4140,90701
0,556,13657,14623,14623,90703
0,430,14958,15312,15358,90706
0,140,5654,5848,5860,90710
0,307,9448,9925,9935,90712
0,443,8723,9213,9241,90713
0,159,4118,4295,4303,90715
0,33,2360,2396,2398,90716
0,243,5358,5629,5652,90717
0,71,6167,7189,7211,90720
0,200,9411,9565,9584,90723
0,430,11726,12279,12304,90731
0,239,5219,5680,5703,90732
0,43,5602,6254,6267,90740
0,235,9551,9786,9815,90744
0,264,12639,13262,13262,90745
0,396,7731,8218,8243,90746
0,89,2648,2785,2787,90755
0,100,2937,3050,3057,90802
0,321,7962,8436,8461,90803
0,127,5636,5751,5775,90804
0,378,16702,17167,17219,90805
0,217,7329,7494,7502,90806
0,405,7795,8259,8284,90807
0,790,12520,13555,13596,90808
0,211,7559,7833,7833,90810
0,194,6518,6671,6692,90813
0,120,3961,4147,4152,90814
0,395,11296,11967,11990,90815
0,406,8635,9438,9448,91001
0,397,8929,9675,9685,91006
0,219,7433,7842,7857,91007
0,20,469,516,517,91008
0,138,6062,6282,6294,91010
0,363,5273,6047,6047,91011
0,294,10044,10518,10518,91016
0,81,1466,1540,1545,91020
0,147,2768,2996,2999,91024
0,225,4149,4501,4505,91030
0,113,5396,5681,5692,91040
0,252,6022,6306,6306,91042
0,91,1327,1400,1406,91101
0,255,4482,4810,4825,91103
0,192,6981,7358,7380,91104
0,161,2402,2687,2693,91105
0,120,3653,3887,3894,91106
0,465,8749,9480,9490,91107
0,322,3692,4177,4186,91108
0,116,4302,4468,4468,91201
0,216,3882,4091,4099,91202
0,73,1600,1669,1672,91203
0,59,1868,1931,1933,91204
0,137,4023,4148,4161,91205
0,177,4511,4755,4779,91206
0,117,2410,2550,2553,91207
0,204,3687,3932,3940,91208
0,373,7287,7938,7945,91214
0,465,6631,7370,7393,91301
0,482,6846,7780,7787,91302
0,112,3135,3215,3215,91303
0,243,9298,9747,9776,91304
0,294,8602,8924,8932,91306
0,208,7400,8002,8018,91307
0,404,9730,10383,10383,91311
0,247,4887,5144,5150,91316
0,125,12540,13892,13920,91320
0,207,5985,6282,6294,91321
0,220,5814,6102,6108,91324
0,279,6339,6645,6651,91325
0,369,9391,10295,10295,91326
0,361,17556,18026,18062,91331
0,313,12722,13089,13089,91335
0,208,6978,7165,7194,91340
0,477,16982,17672,17689,91342
0,403,10227,10631,10641,91343
0,573,13767,14694,14709,91344
0,176,4348,4515,4525,91345
0,416,9428,10128,10159,91350
0,287,8088,8417,8434,91351
0,398,10080,10469,10490,91352
0,370,7365,8049,8049,91354
0,429,7556,8099,8108,91355
0,366,5630,6095,6107,91356
0,214,11668,12577,12628,91360
0,221,6415,7115,7136,91361
0,299,9921,11065,11121,91362
0,403,6532,7202,7202,91364
0,443,8262,8847,8873,91367
0,139,3634,4090,4107,91377
0,238,4339,4769,4779,91381
0,0,30,32,32,91384
0,132,3544,3787,3794,91387
0,96,2618,2849,2849,91390
0,293,6590,6823,6836,91401
0,211,6868,7008,7037,91402
0,212,4186,4433,4442,91403
0,161,5841,5949,5967,91405
0,394,9066,9329,9376,91406
0,152,3156,3295,3302,91411
0,284,5347,5660,5671,91423
0,338,4163,4636,4636,91436
0,134,3299,3451,3454,91501
0,30,1494,1528,1528,91502
0,276,5780,6149,6149,91504
0,533,8257,8712,8755,91505
0,319,5381,5713,5724,91506
0,263,5030,5235,5256,91601
0,159,2876,3005,3012,91602
0,410,5314,5765,5771,91604
0,392,9457,9791,9801,91605
0,204,6805,7023,7038,91606
0,223,4163,4359,4368,91607
0,397,11467,12057,12057,91701
0,149,12207,12482,12494,91702
0,170,15135,15491,15506,91706
0,32,1745,1811,1811,91708
0,799,18858,19998,20037,91709
0,551,20242,21153,21153,91710
0,392,9335,10050,10050,91711
0,196,8259,8532,8541,91722
0,77,4131,4295,4304,91723
0,159,6953,7235,7243,91724
0,438,14567,15096,15142,91730
0,96,5251,5336,5342,91731
0,101,10983,11231,11254,91732
0,155,8965,9157,9167,91733
0,225,6650,7045,7060,91737
0,586,8956,9757,9767,91739
0,191,6580,6826,6840,91740
0,297,8434,9029,9038,91741
0,486,16203,16774,16791,91744
0,451,13787,14575,14575,91745
0,182,7017,7310,7332,91746
0,197,11145,11634,11657,91748
0,506,10596,11227,11249,91750
0,157,8298,8745,8754,91752
0,306,7800,8240,8265,91754
0,211,5808,6020,6044,91755
0,227,14751,15145,15160,91761
0,312,12694,13006,13033,91762
0,115,8056,8237,8237,91763
0,258,10087,10314,10325,91764
0,613,11925,12743,12769,91765
0,440,13755,14182,14225,91766
0,279,10016,10337,10358,91767
0,133,6482,6649,6656,91768
0,346,14028,14404,14433,91770
0,323,9541,10097,10128,91773
0,194,6074,6469,6476,91775
0,253,7574,7883,7907,91776
0,312,9873,10373,10415,91780
0,522,8448,9163,9172,91784
0,400,11700,12137,12150,91786
0,435,12350,13142,13169,91789
0,245,10659,11138,11149,91790
0,279,7799,8210,8218,91791
0,162,5816,6008,6021,91792
0,278,9181,9565,9594,91801
0,199,6365,6631,6651,91803
0,616,5583,5720,5720,91902
0,1295,16761,17051,17051,91910
0,814,16431,16597,16614,91911
10,1133,9830,10134,10134,91913
0,598,3943,4061,4065,91914
0,618,6364,6527,6527,91915
0,299,5282,5341,5347,91932
0,58,321,335,335,91935
0,1003,9753,9941,9941,91941
0,761,9577,9733,9753,91942
0,339,7292,7381,7381,91945
0,441,10662,10780,10791,91950
0,931,13251,13480,13480,91977
5,174,2734,2775,2775,91978
0,219,2006,2051,2051,92003
0,602,3066,3207,3207,92007
0,941,7993,8181,8190,92008
0,2370,11433,12035,12035,92009
0,557,4608,4727,4727,92010
0,1085,6915,7196,7196,92011
0,1321,5505,5795,5795,92014
0,995,10589,10838,10838,92019
0,929,12204,12427,12427,92020
0,682,11002,11158,11158,92021
0,2863,15643,16380,16380,92024
0,1146,10883,11150,11150,92025
0,1314,12806,13161,13161,92026
0,1182,13184,13480,13480,92027
0,754,7655,7860,7860,92028
0,1031,7206,7490,7490,92029
0,2009,11335,11843,11843,92037
0,943,11247,11489,11489,92040
0,545,9440,9536,9555,92054
0,1109,14737,14977,14977,92056
0,1257,13973,14288,14288,92057
0,286,7089,7161,7161,92058
0,3,35,36,36,92059
0,2041,14302,14684,14684,92064
0,500,1745,1840,1840,92067
0,1046,11170,11375,11375,92069
0,1193,15012,15303,15303,92071
3,702,3738,3902,3902,92075
0,1790,12621,13079,13079,92078
0,716,8085,8234,8234,92081
1,86,915,938,938,92082
0,452,7820,7932,7932,92083
0,1136,12673,12906,12919,92084
0,309,1342,1415,1415,92091
0,262,2284,2340,2340,92101
0,362,8322,8441,8441,92102
0,742,7052,7211,7211,92103
0,713,9867,10048,10048,92104
0,508,11668,11822,11822,92105
0,1164,6010,6320,6320,92106
0,822,7554,7764,7764,92107
0,116,1505,1529,1529,92108
0,1188,10569,10908,10908,92109
0,690,6338,6520,6520,92110
0,811,11365,11574,11574,92111
0,432,9039,9186,9186,92113
0,1009,16335,16551,16551,92114
0,844,11865,12046,12058,92115
0,675,8210,8336,8344,92116
0,1496,15042,15443,15443,92117
0,874,5429,5649,5649,92118
0,743,6820,7017,7017,92119
0,1112,8859,9115,9115,92120
0,427,2500,2583,2583,92121
0,903,6033,6272,6272,92122
0,756,7227,7420,7420,92123
0,640,6651,6801,6801,92124
0,1833,16569,16993,16993,92126
0,2441,11508,12089,12089,92127
0,1691,13163,13488,13501,92128
0,2190,13073,13617,13617,92129
0,2980,12061,12791,12791,92130
9,1988,9428,9893,9893,92131
0,436,7296,7385,7385,92139
0,838,15101,15254,15254,92154
0,0,14,15,15,92173
0,318,17158,17653,17707,92201
0,190,10633,11181,11193,92203
0,79,2464,2724,2732,92210
0,370,14633,15422,15468,92211
0,216,10528,10799,10832,92220
0,84,16272,16933,16950,92223
0,0,0,0,1,92231
0,445,15822,16482,16515,92234
0,112,7889,7993,7993,92236
0,107,6118,6282,6295,92240
0,0,10,10,10,92241
0,333,11214,11467,11513,92243
0,0,8,8,9,92249
17,268,4204,4260,4260,92251
0,653,17475,18576,18632,92253
0,487,14522,15208,15269,92260
0,311,10443,11076,11098,92262
0,277,8666,9231,9249,92264
0,459,9314,10202,10223,92270
0,27,794,801,801,92274
0,36,3227,3280,3287,92276
0,144,4686,4816,4826,92277
0,14,396,409,412,92283
0,111,5725,5836,5842,92301
0,349,10867,11250,11273,92307
0,359,12547,12856,12881,92308
0,266,6614,6805,6833,92311
0,65,3511,3608,3608,92313
0,176,4757,4885,4900,92314
0,57,1421,1485,1486,92315
0,175,8183,8334,8350,92316
0,20,3379,3452,3458,92320
0,31,371,396,399,92321
0,215,13141,13438,13451,92324
0,12,735,746,748,92325
0,20,666,674,674,92333
0,234,19247,19501,19540,92335
0,1009,22250,23424,23424,92336
0,131,9918,10162,10162,92337
0,39,2036,2088,2090,92342
0,135,4186,4356,4356,92344
0,520,24206,24751,24776,92345
0,473,14661,15288,15303,92346
0,42,1210,1280,1280,92352
0,181,5411,5666,5682,92354
0,0,12,12,12,92358
0,59,2660,2718,2720,92359
0,2,96,99,99,92363
0,275,9262,9843,9862,92373
0,374,11346,11698,11721,92374
0,381,17005,17318,17335,92376
0,193,5444,5683,5689,92377
0,0,107,107,107,92378
0,6,166,171,172,92386
0,1,98,100,100,92391
0,339,15050,15420,15436,92392
0,300,8288,8554,8571,92394
0,340,13227,13568,13595,92395
0,726,18003,18599,18637,92399
0,11,431,442,443,92401
0,335,12549,12872,12911,92404
0,170,6148,6268,6306,92405
0,305,14101,14508,14523,92407
0,188,3783,3905,3917,92408
0,218,8951,9060,9097,92410
0,106,5795,5890,5896,92411
0,138,5314,5502,5524,92501
0,289,21306,22287,22309,92503
0,181,14544,15103,15119,92504
0,272,11002,11320,11343,92505
0,346,14133,15068,15068,92506
0,262,10988,11365,11411,92507
0,311,9548,10336,10347,92508
0,220,19410,20093,20093,92509
0,21,726,755,758,92518
0,836,13809,13935,13935,92530
0,80,5857,6166,6172,92532
0,444,10982,11358,11392,92543
0,317,13976,14395,14438,92544
0,248,15056,15443,15490,92545
0,5,2588,2628,2633,92548
0,136,7421,7596,7611,92551
0,360,15964,16308,16357,92553
0,175,10458,10919,10930,92555
0,251,13559,13951,13992,92557
0,1845,17350,17741,17741,92562
0,434,17070,18065,18102,92563
0,122,3754,3932,3939,92567
0,418,16257,16692,16726,92570
0,227,12956,13357,13384,92571
0,117,4856,5095,5095,92582
0,151,9314,9457,9485,92583
0,352,15301,15973,15989,92584
0,97,7198,7514,7522,92585
0,146,9549,9754,9783,92586
0,185,6094,6382,6395,92587
0,101,936,955,955,92590
0,426,10882,11540,11551,92591
0,3210,23088,23655,23655,92592
0,357,10611,11125,11170,92595
0,129,7733,8073,8081,92596
0,68,4492,5236,5273,92602
0,22,4450,5487,5526,92603
0,91,6488,7566,7589,92604
0,125,3903,4631,4664,92606
0,26,2735,3352,3352,92610
0,30,3808,4382,4418,92612
0,224,5055,5878,5920,92614
0,72,1372,1593,1617,92617
0,182,6653,7908,7955,92618
0,272,10263,12304,12353,92620
0,346,2662,2755,2755,92624
0,64,4389,5368,5384,92625
0,199,10225,11693,11740,92626
0,14,12711,14547,14562,92627
0,1207,8415,8739,8739,92629
0,1936,14950,15508,15523,92630
0,164,3238,3277,3281,92637
0,0,15775,18294,18367,92646
0,395,12166,14131,14145,92647
0,62,10910,12584,12609,92648
0,0,9142,10659,10681,92649
0,1938,9818,10368,10368,92651
0,1040,7728,7976,7984,92653
0,57,1591,1797,1808,92655
0,1340,10433,10833,10833,92656
0,56,2987,3744,3751,92657
0,30,8434,10269,10311,92660
0,16,1357,1661,1670,92661
0,0,1148,1364,1366,92662
0,87,5651,6683,6704,92663
0,1367,10222,10582,10582,92672
0,1833,8543,9049,9049,92673
0,1266,10008,10392,10392,92675
0,1,72,84,85,92676
0,2519,17238,17976,17976,92677
0,1971,8181,8739,8739,92679
0,324,19474,21443,21616,92683
0,1507,9129,9530,9530,92688
0,1592,13151,13614,13614,92691
0,2276,13490,14112,14112,92692
0,1224,5403,5736,5736,92694
0,23,5369,5850,5856,92701
0,176,9423,10335,10356,92703
0,0,12955,14420,14493,92704
0,102,10861,12843,12869,92705
0,52,5878,6586,6613,92706
0,40,9159,10055,10076,92707
0,96,14140,15985,16066,92708
0,121,9786,11035,11069,92780
0,16,4624,5399,5415,92782
0,0,9008,9859,9898,92801
0,125,6279,6948,6969,92802
0,281,13261,14697,14771,92804
0,105,10498,11694,11730,92805
0,78,7021,7781,7820,92806
0,22,9543,11015,11059,92807
0,0,4627,5408,5419,92808
0,145,9605,11137,11170,92821
0,15,1072,1295,1299,92823
0,161,6456,7303,7362,92831
0,60,4842,5442,5459,92832
0,171,10740,12199,12261,92833
0,79,6139,7232,7239,92835
0,33,9992,11106,11140,92840
0,113,6777,7527,7580,92841
0,82,7392,8254,8279,92843
0,65,3709,4070,4103,92844
0,37,4609,5295,5317,92845
0,298,9569,10248,10268,92860
0,36,1816,2254,2256,92861
