zip,year,incentive,panels
98055,4,-2000,0
98056,4,-2000,0
98057,4,-2000,0
98058,4,-2000,0
98059,4,-2000,10
98065,4,-2000,0
98070,4,-2000,0
98072,4,-2000,0
98074,4,-2000,0
98075,4,-2000,0
98077,4,-2000,0
98087,4,-2000,0
98092,4,-2000,0
98101,4,-2000,0
98102,4,-2000,0
98103,4,-2000,0
98104,4,-2000,0
98105,4,-2000,0
98106,4,-2000,0
98107,4,-2000,0
98108,4,-2000,0
98109,4,-2000,0
98110,4,-2000,12
98112,4,-2000,0
98115,4,-2000,0
98116,4,-2000,0
98117,4,-2000,0
98118,4,-2000,0
98119,4,-2000,0
98121,4,-2000,0
98122,4,-2000,0
98125,4,-2000,0
98126,4,-2000,0
98133,4,-2000,0
98134,4,-2000,0
98136,4,-2000,0
98144,4,-2000,0
98146,4,-2000,0
98148,4,-2000,0
98155,4,-2000,0
98164,4,-2000,0
98166,4,-2000,0
98168,4,-2000,0
98177,4,-2000,0
98178,4,-2000,0
98188,4,-2000,0
98198,4,-2000,0
98199,4,-2000,0
98201,4,-2000,0
98203,4,-2000,0
98204,4,-2000,0
98208,4,-2000,0
98221,4,-2000,0
98223,4,-2000,0
98225,4,-2000,0
98226,4,-2000,0
98229,4,-2000,0
98232,4,-2000,0
98233,4,-2000,0
98258,4,-2000,0
98270,4,-2000,0
98271,4,-2000,0
98272,4,-2000,6
98273,4,-2000,0
98274,4,-2000,0
98275,4,-2000,0
98277,4,-2000,0
98284,4,-2000,0
98290,4,-2000,0
98294,4,-2000,0
98296,4,-2000,0
98310,4,-2000,0
98311,4,-2000,0
98312,4,-2000,0
98314,4,-2000,0
98315,4,-2000,0
98321,4,-2000,0
98323,4,-2000,0
98327,4,-2000,0
98332,4,-2000,0
98333,4,-2000,0
98335,4,-2000,0
98337,4,-2000,0
98338,4,-2000,0
98345,4,-2000,0
98354,4,-2000,0
98359,4,-2000,0
98360,4,-2000,0
98366,4,-2000,0
98367,4,-2000,0
98370,4,-2000,0
98371,4,-2000,0
98372,4,-2000,0
98373,4,-2000,0
98374,4,-2000,0
98375,4,-2000,0
98383,4,-2000,0
98385,4,-2000,0
98387,4,-2000,0
98388,4,-2000,0
98390,4,-2000,0
98391,4,-2000,0
98402,4,-2000,0
98403,4,-2000,0
98404,4,-2000,0
98405,4,-2000,0
98406,4,-2000,0
98407,4,-2000,0
98408,4,-2000,0
98409,4,-2000,0
98418,4,-2000,0
98422,4,-2000,0
98424,4,-2000,0
98433,4,-2000,0
98439,4,-2000,0
98443,4,-2000,0
98444,4,-2000,0
98445,4,-2000,0
98446,4,-2000,0
98465,4,-2000,0
98466,4,-2000,0
98467,4,-2000,0
98498,4,-2000,0
98499,4,-2000,0
98501,4,-2000,0
98502,4,-2000,0
98503,4,-2000,0
98506,4,-2000,0
98512,4,-2000,0
98513,4,-2000,0
98516,4,-2000,0
98604,4,-2000,0
98606,4,-2000,0
98607,4,-2000,0
98611,4,-2000,0
98626,4,-2000,0
98629,4,-2000,0
98632,4,-2000,0
98642,4,-2000,0
98660,4,-2000,0
98661,4,-2000,0
98662,4,-2000,0
98663,4,-2000,0
98664,4,-2000,0
98665,4,-2000,0
98671,4,-2000,0
98682,4,-2000,0
98683,4,-2000,0
98684,4,-2000,0
98685,4,-2000,0
98686,4,-2000,0
98801,4,-2000,0
98802,4,-2000,9
98828,4,-2000,0
98837,4,-2000,0
98901,4,-2000,0
98902,4,-2000,0
98903,4,-2000,0
98908,4,-2000,0
98922,4,-2000,0
98926,4,-2000,0
98937,4,-2000,0
98942,4,-2000,0
99004,4,-2000,0
99005,4,-2000,0
99016,4,-2000,0
99019,4,-2000,0
99021,4,-2000,0
99023,4,-2000,0
99025,4,-2000,0
99026,4,-2000,0
99027,4,-2000,0
99036,4,-2000,0
99037,4,-2000,0
99201,4,-2000,0
99202,4,-2000,0
99203,4,-2000,4
99204,4,-2000,0
99205,4,-2000,0
99206,4,-2000,0
99207,4,-2000,0
99208,4,-2000,0
99212,4,-2000,0
99216,4,-2000,0
99217,4,-2000,0
99218,4,-2000,0
99223,4,-2000,0
99224,4,-2000,0
99301,4,-2000,0
99320,4,-2000,1
99323,4,-2000,0
99336,4,-2000,0
99337,4,-2000,38
99338,4,-2000,0
99352,4,-2000,0
99353,4,-2000,0
99354,4,-2000,0
99403,4,-2000,0
99501,4,-2000,0
99502,4,-2000,0
99503,4,-2000,0
99504,4,-2000,0
99506,4,-2000,0
99507,4,-2000,0
99508,4,-2000,0
99515,4,-2000,0
99516,4,-2000,0
99517,4,-2000,0
99518,4,-2000,0
99701,4,-2000,0
99703,4,-2000,0
99709,4,-2000,0
99712,4,-2000,0
10001,5,-2000,0
10002,5,-2000,0
10003,5,-2000,0
10004,5,-2000,0
10005,5,-2000,0
10006,5,-2000,0
10007,5,-2000,0
10009,5,-2000,0
1001,5,-2000,4221
10010,5,-2000,0
10011,5,-2000,6
10012,5,-2000,0
10013,5,-2000,0
10014,5,-2000,0
10016,5,-2000,0
10017,5,-2000,0
10018,5,-2000,0
10019,5,-2000,0
1002,5,-2000,1844
10021,5,-2000,0
10022,5,-2000,0
10023,5,-2000,0
10024,5,-2000,0
10025,5,-2000,0
10026,5,-2000,1
10027,5,-2000,0
10028,5,-2000,0
10029,5,-2000,0
10030,5,-2000,0
10031,5,-2000,0
10032,5,-2000,0
10033,5,-2000,0
10034,5,-2000,0
10035,5,-2000,0
10036,5,-2000,0
10037,5,-2000,0
10038,5,-2000,0
10039,5,-2000,0
10040,5,-2000,0
10044,5,-2000,0
10065,5,-2000,0
10069,5,-2000,0
1007,5,-2000,2
10075,5,-2000,0
10128,5,-2000,0
1013,5,-2000,5178
1020,5,-2000,7745
1022,5,-2000,793
1027,5,-2000,4188
1028,5,-2000,4525
10280,5,-2000,0
10282,5,-2000,0
1030,5,-2000,3282
10301,5,-2000,0
10302,5,-2000,0
10303,5,-2000,0
10304,5,-2000,0
10305,5,-2000,0
10306,5,-2000,0
10307,5,-2000,0
10308,5,-2000,0
10309,5,-2000,0
10310,5,-2000,0
10312,5,-2000,0
10314,5,-2000,0
1033,5,-2000,1730
1035,5,-2000,475
1036,5,-2000,38
1040,5,-2000,6936
10451,5,-2000,0
10452,5,-2000,0
10453,5,-2000,0
10454,5,-2000,0
10455,5,-2000,0
10456,5,-2000,0
10457,5,-2000,0
10458,5,-2000,0
10459,5,-2000,0
10460,5,-2000,0
10461,5,-2000,0
10462,5,-2000,0
10463,5,-2000,0
10464,5,-2000,0
10465,5,-2000,5
10466,5,-2000,0
10467,5,-2000,0
10468,5,-2000,0
10469,5,-2000,0
10470,5,-2000,0
10471,5,-2000,0
10472,5,-2000,0
10473,5,-2000,0
10474,5,-2000,0
10475,5,-2000,0
10501,5,-2000,0
10502,5,-2000,0
10504,5,-2000,0
10505,5,-2000,0
10506,5,-2000,0
10507,5,-2000,0
10510,5,-2000,0
10511,5,-2000,0
10514,5,-2000,0
10516,5,-2000,0
10517,5,-2000,0
10520,5,-2000,0
10522,5,-2000,0
10523,5,-2000,0
10524,5,-2000,0
10526,5,-2000,0
10527,5,-2000,0
10528,5,-2000,0
10530,5,-2000,0
10532,5,-2000,0
10533,5,-2000,1
10536,5,-2000,0
10537,5,-2000,0
10538,5,-2000,0
10541,5,-2000,0
10543,5,-2000,0
10546,5,-2000,0
10547,5,-2000,0
10548,5,-2000,0
10549,5,-2000,0
10550,5,-2000,34
10552,5,-2000,0
10553,5,-2000,0
1056,5,-2000,4353
10560,5,-2000,0
10562,5,-2000,0
10566,5,-2000,0
10567,5,-2000,0
10570,5,-2000,0
10573,5,-2000,0
10576,5,-2000,0
10577,5,-2000,0
10578,5,-2000,0
10579,5,-2000,0
10580,5,-2000,0
10583,5,-2000,0
10588,5,-2000,0
10589,5,-2000,0
10591,5,-2000,0
10594,5,-2000,0
10595,5,-2000,0
10596,5,-2000,0
10598,5,-2000,0
10601,5,-2000,0
10603,5,-2000,0
10604,5,-2000,0
10605,5,-2000,0
10606,5,-2000,0
10607,5,-2000,0
1068,5,-2000,13
10701,5,-2000,0
10703,5,-2000,8
10704,5,-2000,0
10705,5,-2000,0
10706,5,-2000,0
10707,5,-2000,0
10708,5,-2000,9
10709,5,-2000,0
10710,5,-2000,0
1073,5,-2000,1870
1075,5,-2000,4308
1077,5,-2000,2116
10801,5,-2000,0
10803,5,-2000,0
10804,5,-2000,0
1085,5,-2000,8871
1089,5,-2000,6566
10901,5,-2000,0
10913,5,-2000,0
10920,5,-2000,0
10923,5,-2000,0
10927,5,-2000,0
10931,5,-2000,0
1095,5,-2000,1028
10952,5,-2000,0
10954,5,-2000,0
10956,5,-2000,0
10960,5,-2000,0
10962,5,-2000,0
10964,5,-2000,0
10965,5,-2000,0
10968,5,-2000,0
10970,5,-2000,0
10974,5,-2000,0
10976,5,-2000,0
10977,5,-2000,0
10980,5,-2000,0
10983,5,-2000,0
10984,5,-2000,0
10986,5,-2000,0
10989,5,-2000,7
10993,5,-2000,0
10994,5,-2000,3
11001,5,-2000,0
11003,5,-2000,0
11004,5,-2000,0
11005,5,-2000,0
11010,5,-2000,0
11020,5,-2000,0
11021,5,-2000,0
11023,5,-2000,0
11024,5,-2000,1
1103,5,-2000,164
11030,5,-2000,0
1104,5,-2000,4837
11040,5,-2000,22
1105,5,-2000,1202
11050,5,-2000,0
1106,5,-2000,3074
1107,5,-2000,1198
1108,5,-2000,4273
1109,5,-2000,4648
11096,5,-2000,0
11101,5,-2000,0
11102,5,-2000,0
11103,5,-2000,0
11104,5,-2000,0
11105,5,-2000,0
11106,5,-2000,2
11109,5,-2000,0
1118,5,-2000,3384
1119,5,-2000,2921
11201,5,-2000,0
11203,5,-2000,0
11204,5,-2000,0
11205,5,-2000,0
11206,5,-2000,0
11207,5,-2000,0
11208,5,-2000,0
11209,5,-2000,0
11210,5,-2000,0
11211,5,-2000,3
11212,5,-2000,0
11213,5,-2000,0
11214,5,-2000,0
11215,5,-2000,0
11216,5,-2000,0
11217,5,-2000,0
11218,5,-2000,6
11219,5,-2000,0
11220,5,-2000,0
11221,5,-2000,0
11222,5,-2000,0
11223,5,-2000,0
11224,5,-2000,0
11225,5,-2000,0
11226,5,-2000,0
11228,5,-2000,0
11229,5,-2000,0
11230,5,-2000,0
11231,5,-2000,0
11232,5,-2000,0
11233,5,-2000,0
11234,5,-2000,152
11235,5,-2000,0
11236,5,-2000,0
11237,5,-2000,0
11238,5,-2000,0
11239,5,-2000,0
11249,5,-2000,0
1128,5,-2000,784
1129,5,-2000,2051
11354,5,-2000,0
11355,5,-2000,0
11356,5,-2000,0
11357,5,-2000,0
11358,5,-2000,0
11360,5,-2000,0
11361,5,-2000,0
11362,5,-2000,0
11363,5,-2000,0
11364,5,-2000,0
11365,5,-2000,0
11366,5,-2000,0
11367,5,-2000,3
11368,5,-2000,0
11369,5,-2000,0
11370,5,-2000,0
11372,5,-2000,0
11373,5,-2000,0
11374,5,-2000,0
11375,5,-2000,11
11377,5,-2000,0
11378,5,-2000,0
11379,5,-2000,0
11385,5,-2000,0
11411,5,-2000,8
11412,5,-2000,0
11413,5,-2000,0
11414,5,-2000,0
11415,5,-2000,0
11416,5,-2000,0
11417,5,-2000,0
11418,5,-2000,0
11419,5,-2000,0
11420,5,-2000,0
11421,5,-2000,0
11422,5,-2000,0
11423,5,-2000,0
11426,5,-2000,0
11427,5,-2000,0
11428,5,-2000,0
11429,5,-2000,8
11432,5,-2000,0
11433,5,-2000,0
11434,5,-2000,0
11435,5,-2000,0
11436,5,-2000,0
11501,5,-2000,0
11507,5,-2000,0
11509,5,-2000,0
1151,5,-2000,2095
11510,5,-2000,0
11514,5,-2000,0
11516,5,-2000,0
11518,5,-2000,0
11520,5,-2000,0
11530,5,-2000,0
11542,5,-2000,0
11545,5,-2000,0
11548,5,-2000,0
11550,5,-2000,0
11552,5,-2000,0
11553,5,-2000,0
11554,5,-2000,0
11557,5,-2000,0
11558,5,-2000,0
11559,5,-2000,0
11560,5,-2000,0
11561,5,-2000,0
11563,5,-2000,0
11565,5,-2000,0
11566,5,-2000,0
11568,5,-2000,0
11569,5,-2000,0
11570,5,-2000,0
11572,5,-2000,0
11575,5,-2000,2
11576,5,-2000,0
11577,5,-2000,0
11579,5,-2000,0
11580,5,-2000,0
11581,5,-2000,0
11590,5,-2000,0
11596,5,-2000,0
11598,5,-2000,0
11691,5,-2000,0
11692,5,-2000,0
11693,5,-2000,0
11694,5,-2000,0
11701,5,-2000,0
11702,5,-2000,0
11703,5,-2000,0
11704,5,-2000,0
11705,5,-2000,0
11706,5,-2000,0
11710,5,-2000,0
11713,5,-2000,0
11714,5,-2000,0
11715,5,-2000,0
11716,5,-2000,0
11717,5,-2000,0
11718,5,-2000,0
11719,5,-2000,0
11720,5,-2000,0
11721,5,-2000,0
11722,5,-2000,0
11724,5,-2000,0
11725,5,-2000,0
11726,5,-2000,12
11727,5,-2000,0
11729,5,-2000,0
11730,5,-2000,0
11731,5,-2000,0
11732,5,-2000,0
11733,5,-2000,0
11735,5,-2000,0
11738,5,-2000,0
11739,5,-2000,0
11740,5,-2000,0
11741,5,-2000,0
11742,5,-2000,0
11743,5,-2000,0
11746,5,-2000,0
11747,5,-2000,0
11749,5,-2000,0
11751,5,-2000,0
11752,5,-2000,0
11753,5,-2000,0
11754,5,-2000,0
11755,5,-2000,0
11756,5,-2000,0
11757,5,-2000,0
11758,5,-2000,0
11762,5,-2000,0
11763,5,-2000,0
11764,5,-2000,0
11765,5,-2000,0
11766,5,-2000,0
11767,5,-2000,0
11768,5,-2000,0
11769,5,-2000,0
11771,5,-2000,0
11772,5,-2000,0
11776,5,-2000,0
11777,5,-2000,0
11779,5,-2000,0
11780,5,-2000,0
11782,5,-2000,0
11783,5,-2000,0
11784,5,-2000,0
11787,5,-2000,0
11788,5,-2000,0
11790,5,-2000,0
11791,5,-2000,0
11793,5,-2000,0
11795,5,-2000,0
11796,5,-2000,0
11797,5,-2000,0
11798,5,-2000,0
11801,5,-2000,0
11803,5,-2000,0
11804,5,-2000,0
11901,5,-2000,0
11930,5,-2000,0
11932,5,-2000,0
11933,5,-2000,0
11934,5,-2000,0
11935,5,-2000,0
11937,5,-2000,0
11939,5,-2000,0
11940,5,-2000,0
11941,5,-2000,0
11942,5,-2000,0
11944,5,-2000,0
11946,5,-2000,0
11948,5,-2000,0
11949,5,-2000,0
11950,5,-2000,0
11951,5,-2000,0
11952,5,-2000,0
11953,5,-2000,0
11954,5,-2000,0
11955,5,-2000,0
11957,5,-2000,0
11958,5,-2000,0
11960,5,-2000,0
11962,5,-2000,0
11963,5,-2000,0
11964,5,-2000,0
11965,5,-2000,0
11967,5,-2000,0
11968,5,-2000,0
11971,5,-2000,0
11976,5,-2000,0
11977,5,-2000,0
11978,5,-2000,0
11980,5,-2000,0
12008,5,-2000,0
12009,5,-2000,0
1201,5,-2000,6377
12018,5,-2000,0
12019,5,-2000,0
12033,5,-2000,0
12047,5,-2000,0
12054,5,-2000,0
12056,5,-2000,0
12061,5,-2000,0
12063,5,-2000,0
12065,5,-2000,0
12067,5,-2000,0
12077,5,-2000,0
12084,5,-2000,0
12085,5,-2000,0
12110,5,-2000,0
12118,5,-2000,0
12121,5,-2000,0
12123,5,-2000,0
12140,5,-2000,0
12144,5,-2000,0
12148,5,-2000,0
12150,5,-2000,0
12154,5,-2000,0
12158,5,-2000,0
12159,5,-2000,0
12180,5,-2000,0
12182,5,-2000,0
12183,5,-2000,0
12186,5,-2000,0
12188,5,-2000,0
12189,5,-2000,0
12196,5,-2000,0
12198,5,-2000,0
12202,5,-2000,0
12203,5,-2000,0
12204,5,-2000,0
12205,5,-2000,0
12206,5,-2000,0
12207,5,-2000,0
12208,5,-2000,0
12209,5,-2000,0
12210,5,-2000,0
12211,5,-2000,0
12222,5,-2000,0
12302,5,-2000,0
12303,5,-2000,0
12304,5,-2000,0
12305,5,-2000,0
12306,5,-2000,0
12307,5,-2000,0
12308,5,-2000,0
12309,5,-2000,0
1237,5,-2000,159
1238,5,-2000,33
1240,5,-2000,867
12401,5,-2000,0
12411,5,-2000,0
12417,5,-2000,0
12419,5,-2000,0
12432,5,-2000,0
12440,5,-2000,0
12443,5,-2000,0
12449,5,-2000,0
12456,5,-2000,0
12466,5,-2000,0
12471,5,-2000,0
12472,5,-2000,0
12475,5,-2000,0
12477,5,-2000,0
12484,5,-2000,0
12486,5,-2000,0
12487,5,-2000,0
12498,5,-2000,0
12508,5,-2000,0
12512,5,-2000,0
12518,5,-2000,0
12520,5,-2000,0
12524,5,-2000,0
12525,5,-2000,0
12528,5,-2000,0
12533,5,-2000,0
12538,5,-2000,0
12542,5,-2000,0
12547,5,-2000,0
12548,5,-2000,0
12549,5,-2000,0
12550,5,-2000,0
12553,5,-2000,0
12561,5,-2000,0
12569,5,-2000,0
12572,5,-2000,0
12575,5,-2000,0
12577,5,-2000,0
12578,5,-2000,0
12580,5,-2000,1
12586,5,-2000,0
12589,5,-2000,0
12590,5,-2000,0
12601,5,-2000,0
12603,5,-2000,0
1266,5,-2000,24
12801,5,-2000,0
12803,5,-2000,2
12804,5,-2000,0
12827,5,-2000,0
12828,5,-2000,0
12831,5,-2000,0
12839,5,-2000,0
12845,5,-2000,0
12901,5,-2000,0
12903,5,-2000,0
12918,5,-2000,0
12962,5,-2000,0
13021,5,-2000,0
13027,5,-2000,0
13029,5,-2000,0
13030,5,-2000,0
13031,5,-2000,0
13039,5,-2000,0
13041,5,-2000,0
13057,5,-2000,0
13060,5,-2000,0
13066,5,-2000,0
13068,5,-2000,0
13073,5,-2000,0
13078,5,-2000,0
13082,5,-2000,0
13084,5,-2000,0
13088,5,-2000,0
13090,5,-2000,0
13104,5,-2000,0
13108,5,-2000,0
13112,5,-2000,0
13116,5,-2000,0
13120,5,-2000,0
13132,5,-2000,0
13135,5,-2000,0
13152,5,-2000,0
13164,5,-2000,0
13202,5,-2000,0
13203,5,-2000,0
13204,5,-2000,0
13205,5,-2000,0
13206,5,-2000,0
13207,5,-2000,0
13208,5,-2000,0
13209,5,-2000,0
13210,5,-2000,0
13211,5,-2000,0
13212,5,-2000,0
13214,5,-2000,0
13215,5,-2000,0
13219,5,-2000,0
13224,5,-2000,0
13319,5,-2000,0
13323,5,-2000,0
13340,5,-2000,0
13354,5,-2000,0
13403,5,-2000,0
13413,5,-2000,0
13417,5,-2000,0
13424,5,-2000,0
13456,5,-2000,0
13492,5,-2000,0
13495,5,-2000,0
13501,5,-2000,0
13502,5,-2000,0
13601,5,-2000,0
13603,5,-2000,0
13612,5,-2000,0
13616,5,-2000,0
13634,5,-2000,0
13637,5,-2000,0
13748,5,-2000,0
13760,5,-2000,0
13790,5,-2000,0
13795,5,-2000,0
13827,5,-2000,0
13850,5,-2000,0
13901,5,-2000,0
13903,5,-2000,0
13904,5,-2000,0
13905,5,-2000,0
14004,5,-2000,0
14026,5,-2000,0
14031,5,-2000,0
14032,5,-2000,0
14043,5,-2000,0
14051,5,-2000,0
14052,5,-2000,0
14059,5,-2000,0
14068,5,-2000,0
14072,5,-2000,0
14075,5,-2000,0
14086,5,-2000,0
14092,5,-2000,0
14094,5,-2000,0
14120,5,-2000,0
14127,5,-2000,0
14131,5,-2000,0
14132,5,-2000,0
14150,5,-2000,0
14174,5,-2000,0
1420,5,-2000,8142
14201,5,-2000,0
14202,5,-2000,0
14203,5,-2000,0
14204,5,-2000,0
14206,5,-2000,0
14207,5,-2000,0
14208,5,-2000,0
14209,5,-2000,0
14210,5,-2000,0
14211,5,-2000,0
14212,5,-2000,0
14213,5,-2000,0
14214,5,-2000,0
14215,5,-2000,0
14216,5,-2000,0
14217,5,-2000,0
14218,5,-2000,0
14219,5,-2000,0
14220,5,-2000,0
14221,5,-2000,0
14222,5,-2000,0
14223,5,-2000,0
14224,5,-2000,0
14225,5,-2000,0
14226,5,-2000,0
14227,5,-2000,0
14228,5,-2000,0
14301,5,-2000,0
14303,5,-2000,0
14304,5,-2000,0
14305,5,-2000,0
14428,5,-2000,0
14445,5,-2000,0
14450,5,-2000,0
14467,5,-2000,0
14468,5,-2000,0
14472,5,-2000,0
1450,5,-2000,231
14506,5,-2000,0
14514,5,-2000,0
14526,5,-2000,0
1453,5,-2000,8628
14534,5,-2000,0
14543,5,-2000,0
14546,5,-2000,0
14559,5,-2000,0
14564,5,-2000,0
14580,5,-2000,0
14586,5,-2000,0
14604,5,-2000,0
14605,5,-2000,0
14606,5,-2000,0
14607,5,-2000,0
14608,5,-2000,0
14609,5,-2000,0
14610,5,-2000,0
14611,5,-2000,0
14612,5,-2000,0
14613,5,-2000,0
14614,5,-2000,0
14615,5,-2000,0
14616,5,-2000,0
14617,5,-2000,0
14618,5,-2000,0
14619,5,-2000,0
1462,5,-2000,1095
14620,5,-2000,0
14621,5,-2000,0
14622,5,-2000,0
14623,5,-2000,0
14624,5,-2000,0
14625,5,-2000,0
14626,5,-2000,0
1463,5,-2000,15
1473,5,-2000,7
14850,5,-2000,0
14882,5,-2000,0
14883,5,-2000,0
15001,5,-2000,150
15003,5,-2000,9
15005,5,-2000,4
15009,5,-2000,34
1501,5,-2000,4640
15010,5,-2000,61
15014,5,-2000,0
15017,5,-2000,65
15024,5,-2000,10
15025,5,-2000,0
15027,5,-2000,7
15030,5,-2000,0
15034,5,-2000,6
15035,5,-2000,4
1504,5,-2000,2297
15042,5,-2000,13
15044,5,-2000,0
15045,5,-2000,2
15046,5,-2000,7
15049,5,-2000,0
1505,5,-2000,707
15051,5,-2000,0
15056,5,-2000,1
15057,5,-2000,27
15061,5,-2000,48
15064,5,-2000,0
15065,5,-2000,0
15066,5,-2000,68
15068,5,-2000,133
1507,5,-2000,1347
15071,5,-2000,25
15074,5,-2000,0
15076,5,-2000,3
15081,5,-2000,0
15082,5,-2000,0
15084,5,-2000,7
15085,5,-2000,0
15101,5,-2000,18
15102,5,-2000,24
15104,5,-2000,60
15106,5,-2000,87
15108,5,-2000,0
15110,5,-2000,20
15112,5,-2000,0
15116,5,-2000,0
15120,5,-2000,95
15122,5,-2000,118
15126,5,-2000,2
15131,5,-2000,23
15132,5,-2000,192
15133,5,-2000,8
15136,5,-2000,8
15137,5,-2000,51
15139,5,-2000,13
15140,5,-2000,6
15142,5,-2000,3
15143,5,-2000,0
15144,5,-2000,6
15145,5,-2000,32
15146,5,-2000,0
15147,5,-2000,117
15148,5,-2000,24
1515,5,-2000,284
1516,5,-2000,516
1519,5,-2000,391
1520,5,-2000,3056
15201,5,-2000,37
15202,5,-2000,55
15203,5,-2000,0
15204,5,-2000,41
15205,5,-2000,64
15206,5,-2000,162
15207,5,-2000,91
15208,5,-2000,5
15209,5,-2000,18
15210,5,-2000,127
15211,5,-2000,34
15212,5,-2000,103
15213,5,-2000,96
15214,5,-2000,0
15215,5,-2000,0
15216,5,-2000,0
15217,5,-2000,6
15218,5,-2000,44
15219,5,-2000,90
1522,5,-2000,256
15220,5,-2000,0
15221,5,-2000,24
15222,5,-2000,3
15223,5,-2000,42
15224,5,-2000,0
15225,5,-2000,8
15226,5,-2000,15
15227,5,-2000,59
15228,5,-2000,38
15229,5,-2000,0
15232,5,-2000,21
15233,5,-2000,27
15234,5,-2000,31
15235,5,-2000,156
15236,5,-2000,38
15237,5,-2000,42
15238,5,-2000,36
15239,5,-2000,65
1524,5,-2000,1763
15241,5,-2000,49
15243,5,-2000,12
1527,5,-2000,3543
1529,5,-2000,365
15317,5,-2000,0
15321,5,-2000,0
1534,5,-2000,58
1535,5,-2000,40
1536,5,-2000,892
15361,5,-2000,0
1537,5,-2000,638
1540,5,-2000,3005
1541,5,-2000,71
1542,5,-2000,563
1543,5,-2000,288
1545,5,-2000,5583
15545,5,-2000,0
1560,5,-2000,154
15613,5,-2000,0
15615,5,-2000,0
1562,5,-2000,3012
15629,5,-2000,0
15632,5,-2000,0
15636,5,-2000,0
1564,5,-2000,2001
15641,5,-2000,0
15642,5,-2000,0
15644,5,-2000,0
15656,5,-2000,0
1566,5,-2000,10
15665,5,-2000,0
15668,5,-2000,0
15673,5,-2000,0
1568,5,-2000,170
1569,5,-2000,1728
15690,5,-2000,0
15692,5,-2000,0
1570,5,-2000,3804
1571,5,-2000,1905
15801,5,-2000,0
1581,5,-2000,128
1583,5,-2000,1987
15840,5,-2000,0
15851,5,-2000,2
1588,5,-2000,576
1590,5,-2000,1795
15901,5,-2000,1
15902,5,-2000,0
15904,5,-2000,4
15905,5,-2000,0
15906,5,-2000,0
15909,5,-2000,0
15928,5,-2000,0
15935,5,-2000,0
15942,5,-2000,0
15946,5,-2000,0
15963,5,-2000,0
16001,5,-2000,0
16002,5,-2000,0
1602,5,-2000,4293
1603,5,-2000,3447
1604,5,-2000,6987
16045,5,-2000,0
1605,5,-2000,3819
16053,5,-2000,0
1606,5,-2000,5236
1607,5,-2000,1524
1608,5,-2000,262
1609,5,-2000,2809
1610,5,-2000,2626
1611,5,-2000,531
1612,5,-2000,1358
16121,5,-2000,0
16143,5,-2000,0
16146,5,-2000,0
16148,5,-2000,0
16150,5,-2000,0
16159,5,-2000,0
16161,5,-2000,0
16229,5,-2000,0
16415,5,-2000,0
16421,5,-2000,0
16501,5,-2000,0
16502,5,-2000,0
16503,5,-2000,0
16504,5,-2000,0
16505,5,-2000,0
16506,5,-2000,0
16507,5,-2000,0
16508,5,-2000,34
16509,5,-2000,0
16510,5,-2000,90
16511,5,-2000,0
16601,5,-2000,0
16602,5,-2000,0
16635,5,-2000,9
16636,5,-2000,0
16637,5,-2000,0
16648,5,-2000,0
16665,5,-2000,0
16669,5,-2000,0
16673,5,-2000,13
16801,5,-2000,9
16803,5,-2000,0
16823,5,-2000,0
16865,5,-2000,0
16868,5,-2000,0
16870,5,-2000,0
17003,5,-2000,0
1701,5,-2000,2511
17011,5,-2000,48
17019,5,-2000,0
1702,5,-2000,4662
17022,5,-2000,0
17025,5,-2000,0
17028,5,-2000,0
17033,5,-2000,0
17034,5,-2000,0
17036,5,-2000,0
17038,5,-2000,0
17042,5,-2000,40
17043,5,-2000,0
17046,5,-2000,0
17050,5,-2000,10
17053,5,-2000,2
17055,5,-2000,0
17057,5,-2000,6
17067,5,-2000,1
17070,5,-2000,0
17078,5,-2000,0
17093,5,-2000,0
17101,5,-2000,1
17102,5,-2000,50
17103,5,-2000,118
17104,5,-2000,52
17109,5,-2000,18
17110,5,-2000,43
17111,5,-2000,0
17112,5,-2000,0
17113,5,-2000,0
1721,5,-2000,3002
17225,5,-2000,0
17263,5,-2000,0
17268,5,-2000,0
1730,5,-2000,1902
1731,5,-2000,349
17319,5,-2000,0
17325,5,-2000,13
17339,5,-2000,0
17340,5,-2000,0
17345,5,-2000,3
17347,5,-2000,0
17360,5,-2000,0
17370,5,-2000,0
17401,5,-2000,0
17402,5,-2000,0
17403,5,-2000,0
17404,5,-2000,25
17406,5,-2000,0
17407,5,-2000,0
17408,5,-2000,0
1741,5,-2000,517
1742,5,-2000,7
1745,5,-2000,136
1746,5,-2000,3024
1747,5,-2000,1422
1748,5,-2000,2786
17501,5,-2000,6
17502,5,-2000,0
17505,5,-2000,1
17508,5,-2000,0
17512,5,-2000,0
17516,5,-2000,0
17520,5,-2000,7
17522,5,-2000,0
17529,5,-2000,0
17538,5,-2000,0
17540,5,-2000,9
17543,5,-2000,0
17545,5,-2000,0
17551,5,-2000,8
17552,5,-2000,0
17554,5,-2000,6
17557,5,-2000,0
1756,5,-2000,1439
17560,5,-2000,0
17562,5,-2000,1
1757,5,-2000,6377
17572,5,-2000,7
17579,5,-2000,0
17582,5,-2000,0
17584,5,-2000,0
1760,5,-2000,5965
17601,5,-2000,41
17602,5,-2000,133
17603,5,-2000,15
1770,5,-2000,805
17701,5,-2000,47
17702,5,-2000,5
1772,5,-2000,1736
17728,5,-2000,0
